
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Time,
Intensity Sum,929937.000,929937.000,929937.000,0.000,929937.000,929937.000,929937.000,929937.000,1,,Surface,1,,Image 1,32,
Intensity Sum,800271.000,800271.000,800271.000,0.000,800271.000,800271.000,800271.000,800271.000,1,,Surface,1,,Image 1,33,
Intensity Sum,755035.000,755035.000,755035.000,0.000,755035.000,755035.000,755035.000,755035.000,1,,Surface,1,,Image 1,34,
Intensity Sum,825738.000,825738.000,825738.000,0.000,825738.000,825738.000,825738.000,825738.000,1,,Surface,1,,Image 1,35,
Intensity Sum,986999.000,986999.000,986999.000,0.000,986999.000,986999.000,986999.000,986999.000,1,,Surface,1,,Image 1,36,
Intensity Sum,967006.000,967006.000,967006.000,0.000,967006.000,967006.000,967006.000,967006.000,1,,Surface,1,,Image 1,37,
Intensity Sum,716312.000,716312.000,716312.000,0.000,716312.000,716312.000,716312.000,716312.000,1,,Surface,1,,Image 1,38,
Intensity Sum,782701.000,782701.000,782701.000,0.000,782701.000,782701.000,782701.000,782701.000,1,,Surface,1,,Image 1,39,
Intensity Sum,813024.000,813024.000,813024.000,0.000,813024.000,813024.000,813024.000,813024.000,1,,Surface,1,,Image 1,40,
Intensity Sum,635512.000,635512.000,635512.000,0.000,635512.000,635512.000,635512.000,635512.000,1,,Surface,1,,Image 1,41,
Intensity Sum,593097.000,593097.000,593097.000,0.000,593097.000,593097.000,593097.000,593097.000,1,,Surface,1,,Image 1,42,
Intensity Sum,669383.000,669383.000,669383.000,0.000,669383.000,669383.000,669383.000,669383.000,1,,Surface,1,,Image 1,43,
Intensity Sum,819433.000,819433.000,819433.000,0.000,819433.000,819433.000,819433.000,819433.000,1,,Surface,1,,Image 1,44,
Intensity Sum,987475.000,987475.000,987475.000,0.000,987475.000,987475.000,987475.000,987475.000,1,,Surface,1,,Image 1,45,
Intensity Sum,714562.000,714562.000,714562.000,0.000,714562.000,714562.000,714562.000,714562.000,1,,Surface,1,,Image 1,46,
Intensity Sum,787413.000,787413.000,787413.000,0.000,787413.000,787413.000,787413.000,787413.000,1,,Surface,1,,Image 1,47,
Intensity Sum,973498.000,973498.000,973498.000,0.000,973498.000,973498.000,973498.000,973498.000,1,,Surface,1,,Image 1,48,
Intensity Sum,1071697.000,1071697.000,1071697.000,0.000,1071697.000,1071697.000,1071697.000,1071697.000,1,,Surface,1,,Image 1,49,
Intensity Sum,1097578.000,1097578.000,1097578.000,0.000,1097578.000,1097578.000,1097578.000,1097578.000,1,,Surface,1,,Image 1,50,
Intensity Sum,1180269.000,1180269.000,1180269.000,0.000,1180269.000,1180269.000,1180269.000,1180269.000,1,,Surface,1,,Image 1,51,
Intensity Sum,1038230.000,1038230.000,1038230.000,0.000,1038230.000,1038230.000,1038230.000,1038230.000,1,,Surface,1,,Image 1,52,
Intensity Sum,1104835.000,1104835.000,1104835.000,0.000,1104835.000,1104835.000,1104835.000,1104835.000,1,,Surface,1,,Image 1,53,
Intensity Sum,1078237.000,1078237.000,1078237.000,0.000,1078237.000,1078237.000,1078237.000,1078237.000,1,,Surface,1,,Image 1,54,
Intensity Sum,1056526.000,1056526.000,1056526.000,0.000,1056526.000,1056526.000,1056526.000,1056526.000,1,,Surface,1,,Image 1,55,
Intensity Sum,854074.000,854074.000,854074.000,0.000,854074.000,854074.000,854074.000,854074.000,1,,Surface,1,,Image 1,56,
Intensity Sum,364479.000,364479.000,364479.000,0.000,364479.000,364479.000,364479.000,364479.000,1,,Surface,1,,Image 1,57,
Intensity Sum of Square,32217710.000,32217710.000,32217710.000,0.000,32217710.000,32217710.000,32217710.000,32217710.000,1,,Surface,1,,Image 1,29,
Intensity Sum of Square,97373408.000,97373408.000,97373408.000,0.000,97373408.000,97373408.000,97373408.000,97373408.000,1,,Surface,1,,Image 1,30,
Intensity Sum of Square,124073128.000,124073128.000,124073128.000,0.000,124073128.000,124073128.000,124073128.000,124073128.000,1,,Surface,1,,Image 1,31,
Intensity Sum of Square,153146448.000,153146448.000,153146448.000,0.000,153146448.000,153146448.000,153146448.000,153146448.000,1,,Surface,1,,Image 1,32,
Intensity Sum of Square,132063000.000,132063000.000,132063000.000,0.000,132063000.000,132063000.000,132063000.000,132063000.000,1,,Surface,1,,Image 1,33,
Intensity Sum of Square,125023192.000,125023192.000,125023192.000,0.000,125023192.000,125023192.000,125023192.000,125023192.000,1,,Surface,1,,Image 1,34,
Intensity Sum of Square,134483296.000,134483296.000,134483296.000,0.000,134483296.000,134483296.000,134483296.000,134483296.000,1,,Surface,1,,Image 1,35,
Intensity Sum of Square,211119072.000,211119072.000,211119072.000,0.000,211119072.000,211119072.000,211119072.000,211119072.000,1,,Surface,1,,Image 1,36,
Intensity Sum of Square,282747488.000,282747488.000,282747488.000,0.000,282747488.000,282747488.000,282747488.000,282747488.000,1,,Surface,1,,Image 1,37,
Intensity Sum of Square,362475008.000,362475008.000,362475008.000,0.000,362475008.000,362475008.000,362475008.000,362475008.000,1,,Surface,1,,Image 1,38,
Intensity Sum of Square,633882944.000,633882944.000,633882944.000,0.000,633882944.000,633882944.000,633882944.000,633882944.000,1,,Surface,1,,Image 1,39,
Intensity Sum of Square,515773600.000,515773600.000,515773600.000,0.000,515773600.000,515773600.000,515773600.000,515773600.000,1,,Surface,1,,Image 1,40,
Intensity Sum of Square,341021120.000,341021120.000,341021120.000,0.000,341021120.000,341021120.000,341021120.000,341021120.000,1,,Surface,1,,Image 1,41,
Intensity Sum of Square,283687008.000,283687008.000,283687008.000,0.000,283687008.000,283687008.000,283687008.000,283687008.000,1,,Surface,1,,Image 1,42,
Intensity Sum of Square,223984336.000,223984336.000,223984336.000,0.000,223984336.000,223984336.000,223984336.000,223984336.000,1,,Surface,1,,Image 1,43,
Intensity Sum of Square,269922528.000,269922528.000,269922528.000,0.000,269922528.000,269922528.000,269922528.000,269922528.000,1,,Surface,1,,Image 1,44,
Intensity Sum of Square,237826816.000,237826816.000,237826816.000,0.000,237826816.000,237826816.000,237826816.000,237826816.000,1,,Surface,1,,Image 1,45,
Intensity Sum of Square,117430264.000,117430264.000,117430264.000,0.000,117430264.000,117430264.000,117430264.000,117430264.000,1,,Surface,1,,Image 1,46,
Intensity Sum of Square,119546744.000,119546744.000,119546744.000,0.000,119546744.000,119546744.000,119546744.000,119546744.000,1,,Surface,1,,Image 1,47,
Intensity Sum of Square,144054320.000,144054320.000,144054320.000,0.000,144054320.000,144054320.000,144054320.000,144054320.000,1,,Surface,1,,Image 1,48,
Intensity Sum of Square,160642736.000,160642736.000,160642736.000,0.000,160642736.000,160642736.000,160642736.000,160642736.000,1,,Surface,1,,Image 1,49,
Intensity Sum of Square,161755760.000,161755760.000,161755760.000,0.000,161755760.000,161755760.000,161755760.000,161755760.000,1,,Surface,1,,Image 1,50,
Intensity Sum of Square,175117680.000,175117680.000,175117680.000,0.000,175117680.000,175117680.000,175117680.000,175117680.000,1,,Surface,1,,Image 1,51,
Intensity Sum of Square,153844192.000,153844192.000,153844192.000,0.000,153844192.000,153844192.000,153844192.000,153844192.000,1,,Surface,1,,Image 1,52,
Intensity Sum of Square,162658528.000,162658528.000,162658528.000,0.000,162658528.000,162658528.000,162658528.000,162658528.000,1,,Surface,1,,Image 1,53,
Intensity Sum of Square,156432816.000,156432816.000,156432816.000,0.000,156432816.000,156432816.000,156432816.000,156432816.000,1,,Surface,1,,Image 1,54,
Intensity Sum of Square,153516464.000,153516464.000,153516464.000,0.000,153516464.000,153516464.000,153516464.000,153516464.000,1,,Surface,1,,Image 1,55,
Intensity Sum of Square,122136816.000,122136816.000,122136816.000,0.000,122136816.000,122136816.000,122136816.000,122136816.000,1,,Surface,1,,Image 1,56,
Intensity Sum of Square,52329128.000,52329128.000,52329128.000,0.000,52329128.000,52329128.000,52329128.000,52329128.000,1,,Surface,1,,Image 1,57,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,29,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,30,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,31,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,32,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,33,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,34,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,35,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,36,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,37,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,38,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,39,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,40,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,41,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,42,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,43,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,44,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,45,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,46,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,47,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,48,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,49,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,50,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,51,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,52,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,53,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,54,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,55,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,56,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,57,
Position X,-12897.008,-12897.008,-12897.008,0.000,-12897.008,-12897.008,-12897.008,-12897.008,1,µm,Surface,,Position,,29,
Position X,-12895.981,-12895.981,-12895.981,0.000,-12895.981,-12895.981,-12895.981,-12895.981,1,µm,Surface,,Position,,30,
Position X,-12895.287,-12895.287,-12895.287,0.000,-12895.287,-12895.287,-12895.287,-12895.287,1,µm,Surface,,Position,,31,
Position X,-12894.382,-12894.382,-12894.382,0.000,-12894.382,-12894.382,-12894.382,-12894.382,1,µm,Surface,,Position,,32,
Position X,-12893.959,-12893.959,-12893.959,0.000,-12893.959,-12893.959,-12893.959,-12893.959,1,µm,Surface,,Position,,33,
Position X,-12892.864,-12892.864,-12892.864,0.000,-12892.864,-12892.864,-12892.864,-12892.864,1,µm,Surface,,Position,,34,
Position X,-12891.653,-12891.653,-12891.653,0.000,-12891.653,-12891.653,-12891.653,-12891.653,1,µm,Surface,,Position,,35,
Position X,-12891.101,-12891.101,-12891.101,0.000,-12891.101,-12891.101,-12891.101,-12891.101,1,µm,Surface,,Position,,36,
Position X,-12890.464,-12890.464,-12890.464,0.000,-12890.464,-12890.464,-12890.464,-12890.464,1,µm,Surface,,Position,,37,
Position X,-12890.348,-12890.348,-12890.348,0.000,-12890.348,-12890.348,-12890.348,-12890.348,1,µm,Surface,,Position,,38,
Position X,-12891.633,-12891.633,-12891.633,0.000,-12891.633,-12891.633,-12891.633,-12891.633,1,µm,Surface,,Position,,39,
Position X,-12893.121,-12893.121,-12893.121,0.000,-12893.121,-12893.121,-12893.121,-12893.121,1,µm,Surface,,Position,,40,
Position X,-12891.944,-12891.944,-12891.944,0.000,-12891.944,-12891.944,-12891.944,-12891.944,1,µm,Surface,,Position,,41,
Position X,-12892.041,-12892.041,-12892.041,0.000,-12892.041,-12892.041,-12892.041,-12892.041,1,µm,Surface,,Position,,42,
Position X,-12891.635,-12891.635,-12891.635,0.000,-12891.635,-12891.635,-12891.635,-12891.635,1,µm,Surface,,Position,,43,
Position X,-12891.620,-12891.620,-12891.620,0.000,-12891.620,-12891.620,-12891.620,-12891.620,1,µm,Surface,,Position,,44,
Position X,-12892.065,-12892.065,-12892.065,0.000,-12892.065,-12892.065,-12892.065,-12892.065,1,µm,Surface,,Position,,45,
Position X,-12892.252,-12892.252,-12892.252,0.000,-12892.252,-12892.252,-12892.252,-12892.252,1,µm,Surface,,Position,,46,
Position X,-12892.746,-12892.746,-12892.746,0.000,-12892.746,-12892.746,-12892.746,-12892.746,1,µm,Surface,,Position,,47,
Position X,-12892.743,-12892.743,-12892.743,0.000,-12892.743,-12892.743,-12892.743,-12892.743,1,µm,Surface,,Position,,48,
Position X,-12893.236,-12893.236,-12893.236,0.000,-12893.236,-12893.236,-12893.236,-12893.236,1,µm,Surface,,Position,,49,
Position X,-12893.449,-12893.449,-12893.449,0.000,-12893.449,-12893.449,-12893.449,-12893.449,1,µm,Surface,,Position,,50,
Position X,-12893.146,-12893.146,-12893.146,0.000,-12893.146,-12893.146,-12893.146,-12893.146,1,µm,Surface,,Position,,51,
Position X,-12892.989,-12892.989,-12892.989,0.000,-12892.989,-12892.989,-12892.989,-12892.989,1,µm,Surface,,Position,,52,
Position X,-12893.180,-12893.180,-12893.180,0.000,-12893.180,-12893.180,-12893.180,-12893.180,1,µm,Surface,,Position,,53,
Position X,-12893.209,-12893.209,-12893.209,0.000,-12893.209,-12893.209,-12893.209,-12893.209,1,µm,Surface,,Position,,54,
Position X,-12893.588,-12893.588,-12893.588,0.000,-12893.588,-12893.588,-12893.588,-12893.588,1,µm,Surface,,Position,,55,
Position X,-12893.592,-12893.592,-12893.592,0.000,-12893.592,-12893.592,-12893.592,-12893.592,1,µm,Surface,,Position,,56,
Position X,-12893.091,-12893.091,-12893.091,0.000,-12893.091,-12893.091,-12893.091,-12893.091,1,µm,Surface,,Position,,57,
Position Y,-1136.248,-1136.248,-1136.248,0.000,-1136.248,-1136.248,-1136.248,-1136.248,1,µm,Surface,,Position,,29,
Position Y,-1136.174,-1136.174,-1136.174,0.000,-1136.174,-1136.174,-1136.174,-1136.174,1,µm,Surface,,Position,,30,
Position Y,-1135.929,-1135.929,-1135.929,0.000,-1135.929,-1135.929,-1135.929,-1135.929,1,µm,Surface,,Position,,31,
Position Y,-1137.426,-1137.426,-1137.426,0.000,-1137.426,-1137.426,-1137.426,-1137.426,1,µm,Surface,,Position,,32,
Position Y,-1137.195,-1137.195,-1137.195,0.000,-1137.195,-1137.195,-1137.195,-1137.195,1,µm,Surface,,Position,,33,
Position Y,-1137.402,-1137.402,-1137.402,0.000,-1137.402,-1137.402,-1137.402,-1137.402,1,µm,Surface,,Position,,34,
Position Y,-1137.442,-1137.442,-1137.442,0.000,-1137.442,-1137.442,-1137.442,-1137.442,1,µm,Surface,,Position,,35,
Position Y,-1137.430,-1137.430,-1137.430,0.000,-1137.430,-1137.430,-1137.430,-1137.430,1,µm,Surface,,Position,,36,
Position Y,-1137.701,-1137.701,-1137.701,0.000,-1137.701,-1137.701,-1137.701,-1137.701,1,µm,Surface,,Position,,37,
Position Y,-1137.645,-1137.645,-1137.645,0.000,-1137.645,-1137.645,-1137.645,-1137.645,1,µm,Surface,,Position,,38,
Position Y,-1136.398,-1136.398,-1136.398,0.000,-1136.398,-1136.398,-1136.398,-1136.398,1,µm,Surface,,Position,,39,
Position Y,-1135.507,-1135.507,-1135.507,0.000,-1135.507,-1135.507,-1135.507,-1135.507,1,µm,Surface,,Position,,40,
Position Y,-1135.885,-1135.885,-1135.885,0.000,-1135.885,-1135.885,-1135.885,-1135.885,1,µm,Surface,,Position,,41,
Position Y,-1136.937,-1136.937,-1136.937,0.000,-1136.937,-1136.937,-1136.937,-1136.937,1,µm,Surface,,Position,,42,
Position Y,-1137.401,-1137.401,-1137.401,0.000,-1137.401,-1137.401,-1137.401,-1137.401,1,µm,Surface,,Position,,43,
Position Y,-1137.751,-1137.751,-1137.751,0.000,-1137.751,-1137.751,-1137.751,-1137.751,1,µm,Surface,,Position,,44,
Position Y,-1137.876,-1137.876,-1137.876,0.000,-1137.876,-1137.876,-1137.876,-1137.876,1,µm,Surface,,Position,,45,
Position Y,-1137.947,-1137.947,-1137.947,0.000,-1137.947,-1137.947,-1137.947,-1137.947,1,µm,Surface,,Position,,46,
Position Y,-1138.611,-1138.611,-1138.611,0.000,-1138.611,-1138.611,-1138.611,-1138.611,1,µm,Surface,,Position,,47,
Position Y,-1138.880,-1138.880,-1138.880,0.000,-1138.880,-1138.880,-1138.880,-1138.880,1,µm,Surface,,Position,,48,
Position Y,-1138.398,-1138.398,-1138.398,0.000,-1138.398,-1138.398,-1138.398,-1138.398,1,µm,Surface,,Position,,49,
Position Y,-1138.223,-1138.223,-1138.223,0.000,-1138.223,-1138.223,-1138.223,-1138.223,1,µm,Surface,,Position,,50,
Position Y,-1138.387,-1138.387,-1138.387,0.000,-1138.387,-1138.387,-1138.387,-1138.387,1,µm,Surface,,Position,,51,
Position Y,-1138.112,-1138.112,-1138.112,0.000,-1138.112,-1138.112,-1138.112,-1138.112,1,µm,Surface,,Position,,52,
Position Y,-1138.360,-1138.360,-1138.360,0.000,-1138.360,-1138.360,-1138.360,-1138.360,1,µm,Surface,,Position,,53,
Position Y,-1139.385,-1139.385,-1139.385,0.000,-1139.385,-1139.385,-1139.385,-1139.385,1,µm,Surface,,Position,,54,
Position Y,-1139.378,-1139.378,-1139.378,0.000,-1139.378,-1139.378,-1139.378,-1139.378,1,µm,Surface,,Position,,55,
Position Y,-1139.096,-1139.096,-1139.096,0.000,-1139.096,-1139.096,-1139.096,-1139.096,1,µm,Surface,,Position,,56,
Position Y,-1139.422,-1139.422,-1139.422,0.000,-1139.422,-1139.422,-1139.422,-1139.422,1,µm,Surface,,Position,,57,
Position Z,8811.580,8811.580,8811.580,0.000,8811.580,8811.580,8811.580,8811.580,1,µm,Surface,,Position,,29,
Position Z,8811.350,8811.350,8811.350,0.000,8811.350,8811.350,8811.350,8811.350,1,µm,Surface,,Position,,30,
Position Z,8811.539,8811.539,8811.539,0.000,8811.539,8811.539,8811.539,8811.539,1,µm,Surface,,Position,,31,
Position Z,8810.845,8810.845,8810.845,0.000,8810.845,8810.845,8810.845,8810.845,1,µm,Surface,,Position,,32,
Position Z,8810.140,8810.140,8810.140,0.000,8810.140,8810.140,8810.140,8810.140,1,µm,Surface,,Position,,33,
Position Z,8809.988,8809.988,8809.988,0.000,8809.988,8809.988,8809.988,8809.988,1,µm,Surface,,Position,,34,
Position Z,8809.814,8809.814,8809.814,0.000,8809.814,8809.814,8809.814,8809.814,1,µm,Surface,,Position,,35,
Position Z,8810.283,8810.283,8810.283,0.000,8810.283,8810.283,8810.283,8810.283,1,µm,Surface,,Position,,36,
Position Z,8810.374,8810.374,8810.374,0.000,8810.374,8810.374,8810.374,8810.374,1,µm,Surface,,Position,,37,
Position Z,8810.813,8810.813,8810.813,0.000,8810.813,8810.813,8810.813,8810.813,1,µm,Surface,,Position,,38,
Position Z,8809.754,8809.754,8809.754,0.000,8809.754,8809.754,8809.754,8809.754,1,µm,Surface,,Position,,39,
Position Z,8810.375,8810.375,8810.375,0.000,8810.375,8810.375,8810.375,8810.375,1,µm,Surface,,Position,,40,
Position Z,8811.420,8811.420,8811.420,0.000,8811.420,8811.420,8811.420,8811.420,1,µm,Surface,,Position,,41,
Position Z,8811.357,8811.357,8811.357,0.000,8811.357,8811.357,8811.357,8811.357,1,µm,Surface,,Position,,42,
Position Z,8810.797,8810.797,8810.797,0.000,8810.797,8810.797,8810.797,8810.797,1,µm,Surface,,Position,,43,
Position Z,8810.976,8810.976,8810.976,0.000,8810.976,8810.976,8810.976,8810.976,1,µm,Surface,,Position,,44,
Position Z,8810.440,8810.440,8810.440,0.000,8810.440,8810.440,8810.440,8810.440,1,µm,Surface,,Position,,45,
Position Z,8810.205,8810.205,8810.205,0.000,8810.205,8810.205,8810.205,8810.205,1,µm,Surface,,Position,,46,
Position Z,8810.031,8810.031,8810.031,0.000,8810.031,8810.031,8810.031,8810.031,1,µm,Surface,,Position,,47,
Position Z,8809.906,8809.906,8809.906,0.000,8809.906,8809.906,8809.906,8809.906,1,µm,Surface,,Position,,48,
Position Z,8809.923,8809.923,8809.923,0.000,8809.923,8809.923,8809.923,8809.923,1,µm,Surface,,Position,,49,
Position Z,8809.847,8809.847,8809.847,0.000,8809.847,8809.847,8809.847,8809.847,1,µm,Surface,,Position,,50,
Position Z,8809.492,8809.492,8809.492,0.000,8809.492,8809.492,8809.492,8809.492,1,µm,Surface,,Position,,51,
Position Z,8809.635,8809.635,8809.635,0.000,8809.635,8809.635,8809.635,8809.635,1,µm,Surface,,Position,,52,
Position Z,8809.774,8809.774,8809.774,0.000,8809.774,8809.774,8809.774,8809.774,1,µm,Surface,,Position,,53,
Position Z,8809.837,8809.837,8809.837,0.000,8809.837,8809.837,8809.837,8809.837,1,µm,Surface,,Position,,54,
Position Z,8809.818,8809.818,8809.818,0.000,8809.818,8809.818,8809.818,8809.818,1,µm,Surface,,Position,,55,
Position Z,8810.100,8810.100,8810.100,0.000,8810.100,8810.100,8810.100,8810.100,1,µm,Surface,,Position,,56,
Position Z,8809.522,8809.522,8809.522,0.000,8809.522,8809.522,8809.522,8809.522,1,µm,Surface,,Position,,57,
Speed,0.018,0.018,0.018,0.000,0.018,0.018,0.018,0.018,1,µm/s,Surface,,,,29,
Speed,0.015,0.015,0.015,0.000,0.015,0.015,0.015,0.015,1,µm/s,Surface,,,,30,
Speed,0.017,0.017,0.017,0.000,0.017,0.017,0.017,0.017,1,µm/s,Surface,,,,31,
Speed,0.019,0.019,0.019,0.000,0.019,0.019,0.019,0.019,1,µm/s,Surface,,,,32,
Speed,0.015,0.015,0.015,0.000,0.015,0.015,0.015,0.015,1,µm/s,Surface,,,,33,
Speed,0.020,0.020,0.020,0.000,0.020,0.020,0.020,0.020,1,µm/s,Surface,,,,34,
Speed,0.015,0.015,0.015,0.000,0.015,0.015,0.015,0.015,1,µm/s,Surface,,,,35,
Speed,0.011,0.011,0.011,0.000,0.011,0.011,0.011,0.011,1,µm/s,Surface,,,,36,
Speed,0.008,0.008,0.008,0.000,0.008,0.008,0.008,0.008,1,µm/s,Surface,,,,37,
Speed,0.015,0.015,0.015,0.000,0.015,0.015,0.015,0.015,1,µm/s,Surface,,,,38,
Speed,0.029,0.029,0.029,0.000,0.029,0.029,0.029,0.029,1,µm/s,Surface,,,,39,
Speed,0.015,0.015,0.015,0.000,0.015,0.015,0.015,0.015,1,µm/s,Surface,,,,40,
Speed,0.017,0.017,0.017,0.000,0.017,0.017,0.017,0.017,1,µm/s,Surface,,,,41,
Speed,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Surface,,,,42,
Speed,0.008,0.008,0.008,0.000,0.008,0.008,0.008,0.008,1,µm/s,Surface,,,,43,
Speed,0.006,0.006,0.006,0.000,0.006,0.006,0.006,0.006,1,µm/s,Surface,,,,44,
Speed,0.008,0.008,0.008,0.000,0.008,0.008,0.008,0.008,1,µm/s,Surface,,,,45,
Speed,0.009,0.009,0.009,0.000,0.009,0.009,0.009,0.009,1,µm/s,Surface,,,,46,
Speed,0.009,0.009,0.009,0.000,0.009,0.009,0.009,0.009,1,µm/s,Surface,,,,47,
Speed,0.005,0.005,0.005,0.000,0.005,0.005,0.005,0.005,1,µm/s,Surface,,,,48,
Speed,0.008,0.008,0.008,0.000,0.008,0.008,0.008,0.008,1,µm/s,Surface,,,,49,
Speed,0.004,0.004,0.004,0.000,0.004,0.004,0.004,0.004,1,µm/s,Surface,,,,50,
Speed,0.004,0.004,0.004,0.000,0.004,0.004,0.004,0.004,1,µm/s,Surface,,,,51,
Speed,0.002,0.002,0.002,0.000,0.002,0.002,0.002,0.002,1,µm/s,Surface,,,,52,
Speed,0.011,0.011,0.011,0.000,0.011,0.011,0.011,0.011,1,µm/s,Surface,,,,53,
Speed,0.009,0.009,0.009,0.000,0.009,0.009,0.009,0.009,1,µm/s,Surface,,,,54,
Speed,0.005,0.005,0.005,0.000,0.005,0.005,0.005,0.005,1,µm/s,Surface,,,,55,
Speed,0.005,0.005,0.005,0.000,0.005,0.005,0.005,0.005,1,µm/s,Surface,,,,56,
Speed,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Surface,,,,57,
Sphericity,0.917,0.917,0.917,0.000,0.917,0.917,0.917,0.917,1,,Surface,,,,29,
Sphericity,0.975,0.975,0.975,0.000,0.975,0.975,0.975,0.975,1,,Surface,,,,30,
Sphericity,0.974,0.974,0.974,0.000,0.974,0.974,0.974,0.974,1,,Surface,,,,31,
Sphericity,0.985,0.985,0.985,0.000,0.985,0.985,0.985,0.985,1,,Surface,,,,32,
Sphericity,0.977,0.977,0.977,0.000,0.977,0.977,0.977,0.977,1,,Surface,,,,33,
Sphericity,0.982,0.982,0.982,0.000,0.982,0.982,0.982,0.982,1,,Surface,,,,34,
Sphericity,0.984,0.984,0.984,0.000,0.984,0.984,0.984,0.984,1,,Surface,,,,35,
Sphericity,0.969,0.969,0.969,0.000,0.969,0.969,0.969,0.969,1,,Surface,,,,36,
Sphericity,0.932,0.932,0.932,0.000,0.932,0.932,0.932,0.932,1,,Surface,,,,37,
Sphericity,0.911,0.911,0.911,0.000,0.911,0.911,0.911,0.911,1,,Surface,,,,38,
Sphericity,0.932,0.932,0.932,0.000,0.932,0.932,0.932,0.932,1,,Surface,,,,39,
Sphericity,0.912,0.912,0.912,0.000,0.912,0.912,0.912,0.912,1,,Surface,,,,40,
Sphericity,0.938,0.938,0.938,0.000,0.938,0.938,0.938,0.938,1,,Surface,,,,41,
Sphericity,0.921,0.921,0.921,0.000,0.921,0.921,0.921,0.921,1,,Surface,,,,42,
Sphericity,0.919,0.919,0.919,0.000,0.919,0.919,0.919,0.919,1,,Surface,,,,43,
Sphericity,0.909,0.909,0.909,0.000,0.909,0.909,0.909,0.909,1,,Surface,,,,44,
Sphericity,0.940,0.940,0.940,0.000,0.940,0.940,0.940,0.940,1,,Surface,,,,45,
Sphericity,0.925,0.925,0.925,0.000,0.925,0.925,0.925,0.925,1,,Surface,,,,46,
Sphericity,0.942,0.942,0.942,0.000,0.942,0.942,0.942,0.942,1,,Surface,,,,47,
Sphericity,0.973,0.973,0.973,0.000,0.973,0.973,0.973,0.973,1,,Surface,,,,48,
Sphericity,0.975,0.975,0.975,0.000,0.975,0.975,0.975,0.975,1,,Surface,,,,49,
Sphericity,0.980,0.980,0.980,0.000,0.980,0.980,0.980,0.980,1,,Surface,,,,50,
