
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Time,1317.420,1317.420,1317.420,0.000,1317.420,1317.420,1317.420,1317.420,1,s,Surface,,,,,23,
Time,1377.391,1377.391,1377.391,0.000,1377.391,1377.391,1377.391,1377.391,1,s,Surface,,,,,24,
Time,1437.392,1437.392,1437.392,0.000,1437.392,1437.392,1437.392,1437.392,1,s,Surface,,,,,25,
Time,1497.440,1497.440,1497.440,0.000,1497.440,1497.440,1497.440,1497.440,1,s,Surface,,,,,26,
Time,1557.397,1557.397,1557.397,0.000,1557.397,1557.397,1557.397,1557.397,1,s,Surface,,,,,27,
Time,1617.400,1617.400,1617.400,0.000,1617.400,1617.400,1617.400,1617.400,1,s,Surface,,,,,28,
Time,1677.418,1677.418,1677.418,0.000,1677.418,1677.418,1677.418,1677.418,1,s,Surface,,,,,29,
Time,1737.388,1737.388,1737.388,0.000,1737.388,1737.388,1737.388,1737.388,1,s,Surface,,,,,30,
Time Index,22.000,22.000,22.000,0.000,22.000,22.000,22.000,22.000,1,,Surface,,,,,22,
Time Index,23.000,23.000,23.000,0.000,23.000,23.000,23.000,23.000,1,,Surface,,,,,23,
Time Index,24.000,24.000,24.000,0.000,24.000,24.000,24.000,24.000,1,,Surface,,,,,24,
Time Index,25.000,25.000,25.000,0.000,25.000,25.000,25.000,25.000,1,,Surface,,,,,25,
Time Index,26.000,26.000,26.000,0.000,26.000,26.000,26.000,26.000,1,,Surface,,,,,26,
Time Index,27.000,27.000,27.000,0.000,27.000,27.000,27.000,27.000,1,,Surface,,,,,27,
Time Index,28.000,28.000,28.000,0.000,28.000,28.000,28.000,28.000,1,,Surface,,,,,28,
Time Index,29.000,29.000,29.000,0.000,29.000,29.000,29.000,29.000,1,,Surface,,,,,29,
Time Index,30.000,30.000,30.000,0.000,30.000,30.000,30.000,30.000,1,,Surface,,,,,30,
Time Since Track Start,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,,,,22,
Time Since Track Start,59.996,59.996,59.996,0.000,59.996,59.996,59.996,59.996,1,s,Surface,,,,,23,
Time Since Track Start,119.967,119.967,119.967,0.000,119.967,119.967,119.967,119.967,1,s,Surface,,,,,24,
Time Since Track Start,179.968,179.968,179.968,0.000,179.968,179.968,179.968,179.968,1,s,Surface,,,,,25,
Time Since Track Start,240.016,240.016,240.016,0.000,240.016,240.016,240.016,240.016,1,s,Surface,,,,,26,
Time Since Track Start,299.973,299.973,299.973,0.000,299.973,299.973,299.973,299.973,1,s,Surface,,,,,27,
Time Since Track Start,359.976,359.976,359.976,0.000,359.976,359.976,359.976,359.976,1,s,Surface,,,,,28,
Time Since Track Start,419.994,419.994,419.994,0.000,419.994,419.994,419.994,419.994,1,s,Surface,,,,,29,
Time Since Track Start,479.964,479.964,479.964,0.000,479.964,479.964,479.964,479.964,1,s,Surface,,,,,30,
Track Ar1 Mean,-0.028,-0.028,-0.028,0.000,-0.028,-0.028,-0.028,-0.028,1,,Track,,,,,,
Track Area Mean,90.455,90.455,90.455,0.000,90.455,90.455,90.455,90.455,1,µm^2,Track,,,,,,
Track Class Duration Longest,119.960,119.960,119.960,0.000,119.960,119.960,119.960,119.960,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Longest,60.000,60.000,60.000,0.000,60.000,60.000,60.000,60.000,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Mean,89.978,89.978,89.978,0.000,89.978,89.978,89.978,89.978,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Mean,59.985,59.985,59.985,0.000,59.985,59.985,59.985,59.985,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Shortest,59.995,59.995,59.995,0.000,59.995,59.995,59.995,59.995,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Shortest,59.970,59.970,59.970,0.000,59.970,59.970,59.970,59.970,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Sum,179.955,179.955,179.955,0.000,179.955,179.955,179.955,179.955,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Sum,119.970,119.970,119.970,0.000,119.970,119.970,119.970,119.970,1,s,Track,,Set 1::Class B,,,,
Track Displacement Length,5.543,5.543,5.543,0.000,5.543,5.543,5.543,5.543,1,µm,Track,,,,,,
Track Duration,479.964,479.964,479.964,0.000,479.964,479.964,479.964,479.964,1,s,Track,,,,,,
Track Ellipticity Oblate Mean,0.229,0.229,0.229,0.000,0.229,0.229,0.229,0.229,1,µm,Track,,,,,,
Track Ellipticity Prolate Mean,0.218,0.218,0.218,0.000,0.218,0.218,0.218,0.218,1,µm,Track,,,,,,
Track Intensity Max,562.000,562.000,562.000,0.000,562.000,562.000,562.000,562.000,1,,Track,1,,,Image 1,,
Track Intensity Mean,115.174,115.174,115.174,0.000,115.174,115.174,115.174,115.174,1,,Track,1,,,Image 1,,
Track Intensity Min,45.000,45.000,45.000,0.000,45.000,45.000,45.000,45.000,1,,Track,1,,,Image 1,,
Track Intensity StdDev,21.874,21.874,21.874,0.000,21.874,21.874,21.874,21.874,1,,Track,1,,,Image 1,,
Track Intensity Sum,8168163.000,8168163.000,8168163.000,0.000,8168163.000,8168163.000,8168163.000,8168163.000,1,,Track,1,,,Image 1,,
Track Length,11.680,11.680,11.680,0.000,11.680,11.680,11.680,11.680,1,µm,Track,,,,,,
Track Number Of Generations,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Track,,,,,,
Track Number of Branches,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Contacts,2.000,2.000,2.000,0.000,2.000,2.000,2.000,2.000,1,,Track,,Set 1::Class A,,,,
Track Number of Contacts,2.000,2.000,2.000,0.000,2.000,2.000,2.000,2.000,1,,Track,,Set 1::Class B,,,,
Track Number of Fusions,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Surfaces,9.000,9.000,9.000,0.000,9.000,9.000,9.000,9.000,1,,Track,,,,,,
Track Position X Mean,-12887.756,-12887.756,-12887.756,0.000,-12887.756,-12887.756,-12887.756,-12887.756,1,µm,Track,,,Track Position,,,
Track Position X Start,-12888.389,-12888.389,-12888.389,0.000,-12888.389,-12888.389,-12888.389,-12888.389,1,µm,Track,,,Track Position Start,,,
Track Position Y Mean,-1158.474,-1158.474,-1158.474,0.000,-1158.474,-1158.474,-1158.474,-1158.474,1,µm,Track,,,Track Position,,,
Track Position Y Start,-1161.043,-1161.043,-1161.043,0.000,-1161.043,-1161.043,-1161.043,-1161.043,1,µm,Track,,,Track Position Start,,,
Track Position Z Mean,8819.838,8819.838,8819.838,0.000,8819.838,8819.838,8819.838,8819.838,1,µm,Track,,,Track Position,,,
Track Position Z Start,8818.328,8818.328,8818.328,0.000,8818.328,8818.328,8818.328,8818.328,1,µm,Track,,,Track Position Start,,,
Track Speed Max,0.040,0.040,0.040,0.000,0.040,0.040,0.040,0.040,1,µm/s,Track,,,,,,
Track Speed Mean,0.024,0.024,0.024,0.000,0.024,0.024,0.024,0.024,1,µm/s,Track,,,,,,
Track Speed Min,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Track,,,,,,
Track Speed StdDev,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.010,1,µm/s,Track,,,,,,
Track Speed Variation,0.415,0.415,0.415,0.000,0.415,0.415,0.415,0.415,1,,Track,,,,,,
Track Sphericity Mean,0.962,0.962,0.962,0.000,0.962,0.962,0.962,0.962,1,,Track,,,,,,
Track Straightness,0.475,0.475,0.475,0.000,0.475,0.475,0.475,0.475,1,,Track,,,,,,
Track Volume Mean,78.205,78.205,78.205,0.000,78.205,78.205,78.205,78.205,1,µm^3,Track,,,,,,
Velocity Angle X,24.183,24.183,24.183,0.000,24.183,24.183,24.183,24.183,1,°,Surface,,,Velocity Angle,,22,
Velocity Angle X,37.611,37.611,37.611,0.000,37.611,37.611,37.611,37.611,1,°,Surface,,,Velocity Angle,,23,
Velocity Angle X,73.017,73.017,73.017,0.000,73.017,73.017,73.017,73.017,1,°,Surface,,,Velocity Angle,,24,
Velocity Angle X,121.323,121.323,121.323,0.000,121.323,121.323,121.323,121.323,1,°,Surface,,,Velocity Angle,,25,
Velocity Angle X,146.968,146.968,146.968,0.000,146.968,146.968,146.968,146.968,1,°,Surface,,,Velocity Angle,,26,
Velocity Angle X,146.920,146.920,146.920,0.000,146.920,146.920,146.920,146.920,1,°,Surface,,,Velocity Angle,,27,
Velocity Angle X,168.975,168.975,168.975,0.000,168.975,168.975,168.975,168.975,1,°,Surface,,,Velocity Angle,,28,
Velocity Angle X,166.470,166.470,166.470,0.000,166.470,166.470,166.470,166.470,1,°,Surface,,,Velocity Angle,,29,
Velocity Angle X,164.978,164.978,164.978,0.000,164.978,164.978,164.978,164.978,1,°,Surface,,,Velocity Angle,,30,
Velocity Angle Y,102.630,102.630,102.630,0.000,102.630,102.630,102.630,102.630,1,°,Surface,,,Velocity Angle,,22,
Velocity Angle Y,63.313,63.313,63.313,0.000,63.313,63.313,63.313,63.313,1,°,Surface,,,Velocity Angle,,23,
Velocity Angle Y,34.786,34.786,34.786,0.000,34.786,34.786,34.786,34.786,1,°,Surface,,,Velocity Angle,,24,
Velocity Angle Y,34.411,34.411,34.411,0.000,34.411,34.411,34.411,34.411,1,°,Surface,,,Velocity Angle,,25,
Velocity Angle Y,63.407,63.407,63.407,0.000,63.407,63.407,63.407,63.407,1,°,Surface,,,Velocity Angle,,26,
Velocity Angle Y,56.934,56.934,56.934,0.000,56.934,56.934,56.934,56.934,1,°,Surface,,,Velocity Angle,,27,
Velocity Angle Y,80.971,80.971,80.971,0.000,80.971,80.971,80.971,80.971,1,°,Surface,,,Velocity Angle,,28,
Velocity Angle Y,92.385,92.385,92.385,0.000,92.385,92.385,92.385,92.385,1,°,Surface,,,Velocity Angle,,29,
Velocity Angle Y,96.239,96.239,96.239,0.000,96.239,96.239,96.239,96.239,1,°,Surface,,,Velocity Angle,,30,
Velocity Angle Z,110.273,110.273,110.273,0.000,110.273,110.273,110.273,110.273,1,°,Surface,,,Velocity Angle,,22,
Velocity Angle Z,65.597,65.597,65.597,0.000,65.597,65.597,65.597,65.597,1,°,Surface,,,Velocity Angle,,23,
Velocity Angle Z,60.659,60.659,60.659,0.000,60.659,60.659,60.659,60.659,1,°,Surface,,,Velocity Angle,,24,
Velocity Angle Z,77.193,77.193,77.193,0.000,77.193,77.193,77.193,77.193,1,°,Surface,,,Velocity Angle,,25,
Velocity Angle Z,71.875,71.875,71.875,0.000,71.875,71.875,71.875,71.875,1,°,Surface,,,Velocity Angle,,26,
Velocity Angle Z,89.061,89.061,89.061,0.000,89.061,89.061,89.061,89.061,1,°,Surface,,,Velocity Angle,,27,
Velocity Angle Z,83.722,83.722,83.722,0.000,83.722,83.722,83.722,83.722,1,°,Surface,,,Velocity Angle,,28,
Velocity Angle Z,76.687,76.687,76.687,0.000,76.687,76.687,76.687,76.687,1,°,Surface,,,Velocity Angle,,29,
Velocity Angle Z,76.385,76.385,76.385,0.000,76.385,76.385,76.385,76.385,1,°,Surface,,,Velocity Angle,,30,
Volume,42.923,42.923,42.923,0.000,42.923,42.923,42.923,42.923,1,µm^3,Surface,,,,,22,
Volume,77.420,77.420,77.420,0.000,77.420,77.420,77.420,77.420,1,µm^3,Surface,,,,,23,
Volume,104.768,104.768,104.768,0.000,104.768,104.768,104.768,104.768,1,µm^3,Surface,,,,,24,
Volume,110.510,110.510,110.510,0.000,110.510,110.510,110.510,110.510,1,µm^3,Surface,,,,,25,
Volume,105.675,105.675,105.675,0.000,105.675,105.675,105.675,105.675,1,µm^3,Surface,,,,,26,
Volume,92.984,92.984,92.984,0.000,92.984,92.984,92.984,92.984,1,µm^3,Surface,,,,,27,
Volume,80.173,80.173,80.173,0.000,80.173,80.173,80.173,80.173,1,µm^3,Surface,,,,,28,
Volume,61.924,61.924,61.924,0.000,61.924,61.924,61.924,61.924,1,µm^3,Surface,,,,,29,
Volume,27.466,27.466,27.466,0.000,27.466,27.466,27.466,27.466,1,µm^3,Surface,,,,,30,
