
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Track Class Duration Mean,39.985,39.985,39.985,0.000,39.985,39.985,39.985,39.985,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Shortest,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Shortest,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Sum,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Sum,119.955,119.955,119.955,0.000,119.955,119.955,119.955,119.955,1,s,Track,,Set 1::Class B,,,,
Track Displacement Length,5.135,5.135,5.135,0.000,5.135,5.135,5.135,5.135,1,µm,Track,,,,,,
Track Duration,420.007,420.007,420.007,0.000,420.007,420.007,420.007,420.007,1,s,Track,,,,,,
Track Ellipticity Oblate Mean,0.324,0.324,0.324,0.000,0.324,0.324,0.324,0.324,1,µm,Track,,,,,,
Track Ellipticity Prolate Mean,0.250,0.250,0.250,0.000,0.250,0.250,0.250,0.250,1,µm,Track,,,,,,
Track Intensity Max,1166.000,1166.000,1166.000,0.000,1166.000,1166.000,1166.000,1166.000,1,,Track,1,,,Image 1,,
Track Intensity Mean,136.698,136.698,136.698,0.000,136.698,136.698,136.698,136.698,1,,Track,1,,,Image 1,,
Track Intensity Min,67.000,67.000,67.000,0.000,67.000,67.000,67.000,67.000,1,,Track,1,,,Image 1,,
Track Intensity StdDev,30.611,30.611,30.611,0.000,30.611,30.611,30.611,30.611,1,,Track,1,,,Image 1,,
Track Intensity Sum,13778057.000,13778057.000,13778057.000,0.000,13778057.000,13778057.000,13778057.000,13778057.000,1,,Track,1,,,Image 1,,
Track Length,10.139,10.139,10.139,0.000,10.139,10.139,10.139,10.139,1,µm,Track,,,,,,
Track Number Of Generations,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Track,,,,,,
Track Number of Branches,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Contacts,3.000,3.000,3.000,0.000,3.000,3.000,3.000,3.000,1,,Track,,Set 1::Class A,,,,
Track Number of Contacts,3.000,3.000,3.000,0.000,3.000,3.000,3.000,3.000,1,,Track,,Set 1::Class B,,,,
Track Number of Fusions,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Surfaces,8.000,8.000,8.000,0.000,8.000,8.000,8.000,8.000,1,,Track,,,,,,
Track Position X Mean,-6600.976,-6600.976,-6600.976,0.000,-6600.976,-6600.976,-6600.976,-6600.976,1,µm,Track,,,Track Position,,,
Track Position X Start,-6599.005,-6599.005,-6599.005,0.000,-6599.005,-6599.005,-6599.005,-6599.005,1,µm,Track,,,Track Position Start,,,
Track Position Y Mean,2454.423,2454.423,2454.423,0.000,2454.423,2454.423,2454.423,2454.423,1,µm,Track,,,Track Position,,,
Track Position Y Start,2453.774,2453.774,2453.774,0.000,2453.774,2453.774,2453.774,2453.774,1,µm,Track,,,Track Position Start,,,
Track Position Z Mean,8817.231,8817.231,8817.231,0.000,8817.231,8817.231,8817.231,8817.231,1,µm,Track,,,Track Position,,,
Track Position Z Start,8818.602,8818.602,8818.602,0.000,8818.602,8818.602,8818.602,8818.602,1,µm,Track,,,Track Position Start,,,
Track Speed Max,0.039,0.039,0.039,0.000,0.039,0.039,0.039,0.039,1,µm/s,Track,,,,,,
Track Speed Mean,0.024,0.024,0.024,0.000,0.024,0.024,0.024,0.024,1,µm/s,Track,,,,,,
Track Speed Min,0.013,0.013,0.013,0.000,0.013,0.013,0.013,0.013,1,µm/s,Track,,,,,,
Track Speed StdDev,0.009,0.009,0.009,0.000,0.009,0.009,0.009,0.009,1,µm/s,Track,,,,,,
Track Speed Variation,0.357,0.357,0.357,0.000,0.357,0.357,0.357,0.357,1,,Track,,,,,,
Track Sphericity Mean,0.955,0.955,0.955,0.000,0.955,0.955,0.955,0.955,1,,Track,,,,,,
Track Straightness,0.507,0.507,0.507,0.000,0.507,0.507,0.507,0.507,1,,Track,,,,,,
Track Volume Mean,115.547,115.547,115.547,0.000,115.547,115.547,115.547,115.547,1,µm^3,Track,,,,,,
Velocity Angle X,125.100,125.100,125.100,0.000,125.100,125.100,125.100,125.100,1,°,Surface,,,Velocity Angle,,17,
Velocity Angle X,133.872,133.872,133.872,0.000,133.872,133.872,133.872,133.872,1,°,Surface,,,Velocity Angle,,18,
Velocity Angle X,103.939,103.939,103.939,0.000,103.939,103.939,103.939,103.939,1,°,Surface,,,Velocity Angle,,19,
Velocity Angle X,94.886,94.886,94.886,0.000,94.886,94.886,94.886,94.886,1,°,Surface,,,Velocity Angle,,20,
Velocity Angle X,138.188,138.188,138.188,0.000,138.188,138.188,138.188,138.188,1,°,Surface,,,Velocity Angle,,21,
Velocity Angle X,160.345,160.345,160.345,0.000,160.345,160.345,160.345,160.345,1,°,Surface,,,Velocity Angle,,22,
Velocity Angle X,128.504,128.504,128.504,0.000,128.504,128.504,128.504,128.504,1,°,Surface,,,Velocity Angle,,23,
Velocity Angle X,98.342,98.342,98.342,0.000,98.342,98.342,98.342,98.342,1,°,Surface,,,Velocity Angle,,24,
Velocity Angle Y,35.903,35.903,35.903,0.000,35.903,35.903,35.903,35.903,1,°,Surface,,,Velocity Angle,,17,
Velocity Angle Y,43.896,43.896,43.896,0.000,43.896,43.896,43.896,43.896,1,°,Surface,,,Velocity Angle,,18,
Velocity Angle Y,88.365,88.365,88.365,0.000,88.365,88.365,88.365,88.365,1,°,Surface,,,Velocity Angle,,19,
Velocity Angle Y,88.189,88.189,88.189,0.000,88.189,88.189,88.189,88.189,1,°,Surface,,,Velocity Angle,,20,
Velocity Angle Y,64.713,64.713,64.713,0.000,64.713,64.713,64.713,64.713,1,°,Surface,,,Velocity Angle,,21,
Velocity Angle Y,108.407,108.407,108.407,0.000,108.407,108.407,108.407,108.407,1,°,Surface,,,Velocity Angle,,22,
Velocity Angle Y,138.034,138.034,138.034,0.000,138.034,138.034,138.034,138.034,1,°,Surface,,,Velocity Angle,,23,
Velocity Angle Y,153.731,153.731,153.731,0.000,153.731,153.731,153.731,153.731,1,°,Surface,,,Velocity Angle,,24,
Velocity Angle Z,83.381,83.381,83.381,0.000,83.381,83.381,83.381,83.381,1,°,Surface,,,Velocity Angle,,17,
Velocity Angle Z,88.781,88.781,88.781,0.000,88.781,88.781,88.781,88.781,1,°,Surface,,,Velocity Angle,,18,
Velocity Angle Z,165.969,165.969,165.969,0.000,165.969,165.969,165.969,165.969,1,°,Surface,,,Velocity Angle,,19,
Velocity Angle Z,174.795,174.795,174.795,0.000,174.795,174.795,174.795,174.795,1,°,Surface,,,Velocity Angle,,20,
Velocity Angle Z,120.796,120.796,120.796,0.000,120.796,120.796,120.796,120.796,1,°,Surface,,,Velocity Angle,,21,
Velocity Angle Z,83.328,83.328,83.328,0.000,83.328,83.328,83.328,83.328,1,°,Surface,,,Velocity Angle,,22,
Velocity Angle Z,75.861,75.861,75.861,0.000,75.861,75.861,75.861,75.861,1,°,Surface,,,Velocity Angle,,23,
Velocity Angle Z,65.280,65.280,65.280,0.000,65.280,65.280,65.280,65.280,1,°,Surface,,,Velocity Angle,,24,
Volume,23.551,23.551,23.551,0.000,23.551,23.551,23.551,23.551,1,µm^3,Surface,,,,,17,
Volume,66.151,66.151,66.151,0.000,66.151,66.151,66.151,66.151,1,µm^3,Surface,,,,,18,
Volume,96.906,96.906,96.906,0.000,96.906,96.906,96.906,96.906,1,µm^3,Surface,,,,,19,
Volume,119.006,119.006,119.006,0.000,119.006,119.006,119.006,119.006,1,µm^3,Surface,,,,,20,
Volume,155.072,155.072,155.072,0.000,155.072,155.072,155.072,155.072,1,µm^3,Surface,,,,,21,
Volume,160.676,160.676,160.676,0.000,160.676,160.676,160.676,160.676,1,µm^3,Surface,,,,,22,
Volume,174.470,174.470,174.470,0.000,174.470,174.470,174.470,174.470,1,µm^3,Surface,,,,,23,
Volume,128.548,128.548,128.548,0.000,128.548,128.548,128.548,128.548,1,µm^3,Surface,,,,,24,
