
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Displacement Delta Length,1.344,1.344,1.344,0.000,1.344,1.344,1.344,1.344,1,µm,Surface,,,,,21,
Displacement Delta Length,2.695,2.695,2.695,0.000,2.695,2.695,2.695,2.695,1,µm,Surface,,,,,22,
Displacement Delta Length,1.750,1.750,1.750,0.000,1.750,1.750,1.750,1.750,1,µm,Surface,,,,,23,
Displacement Delta Length,1.106,1.106,1.106,0.000,1.106,1.106,1.106,1.106,1,µm,Surface,,,,,24,
Displacement Delta Length,1.133,1.133,1.133,0.000,1.133,1.133,1.133,1.133,1,µm,Surface,,,,,27,
Displacement Delta Length,0.841,0.841,0.841,0.000,0.841,0.841,0.841,0.841,1,µm,Surface,,,,,28,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,18,
Displacement Delta X,0.811,0.811,0.811,0.000,0.811,0.811,0.811,0.811,1,µm,Surface,,,Displacement Delta,,19,
Displacement Delta X,1.437,1.437,1.437,0.000,1.437,1.437,1.437,1.437,1,µm,Surface,,,Displacement Delta,,20,
Displacement Delta X,0.739,0.739,0.739,0.000,0.739,0.739,0.739,0.739,1,µm,Surface,,,Displacement Delta,,21,
Displacement Delta X,-2.504,-2.504,-2.504,0.000,-2.504,-2.504,-2.504,-2.504,1,µm,Surface,,,Displacement Delta,,22,
Displacement Delta X,-1.713,-1.713,-1.713,0.000,-1.713,-1.713,-1.713,-1.713,1,µm,Surface,,,Displacement Delta,,23,
Displacement Delta X,-1.062,-1.062,-1.062,0.000,-1.062,-1.062,-1.062,-1.062,1,µm,Surface,,,Displacement Delta,,24,
Displacement Delta X,-0.725,-0.725,-0.725,0.000,-0.725,-0.725,-0.725,-0.725,1,µm,Surface,,,Displacement Delta,,27,
Displacement Delta X,-0.280,-0.280,-0.280,0.000,-0.280,-0.280,-0.280,-0.280,1,µm,Surface,,,Displacement Delta,,28,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,18,
Displacement Delta Y,-1.112,-1.112,-1.112,0.000,-1.112,-1.112,-1.112,-1.112,1,µm,Surface,,,Displacement Delta,,19,
Displacement Delta Y,-0.324,-0.324,-0.324,0.000,-0.324,-0.324,-0.324,-0.324,1,µm,Surface,,,Displacement Delta,,20,
Displacement Delta Y,-0.657,-0.657,-0.657,0.000,-0.657,-0.657,-0.657,-0.657,1,µm,Surface,,,Displacement Delta,,21,
Displacement Delta Y,0.257,0.257,0.257,0.000,0.257,0.257,0.257,0.257,1,µm,Surface,,,Displacement Delta,,22,
Displacement Delta Y,0.348,0.348,0.348,0.000,0.348,0.348,0.348,0.348,1,µm,Surface,,,Displacement Delta,,23,
Displacement Delta Y,-0.308,-0.308,-0.308,0.000,-0.308,-0.308,-0.308,-0.308,1,µm,Surface,,,Displacement Delta,,24,
Displacement Delta Y,-0.345,-0.345,-0.345,0.000,-0.345,-0.345,-0.345,-0.345,1,µm,Surface,,,Displacement Delta,,27,
Displacement Delta Y,-0.737,-0.737,-0.737,0.000,-0.737,-0.737,-0.737,-0.737,1,µm,Surface,,,Displacement Delta,,28,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,18,
Displacement Delta Z,0.034,0.034,0.034,0.000,0.034,0.034,0.034,0.034,1,µm,Surface,,,Displacement Delta,,19,
Displacement Delta Z,-0.647,-0.647,-0.647,0.000,-0.647,-0.647,-0.647,-0.647,1,µm,Surface,,,Displacement Delta,,20,
Displacement Delta Z,-0.909,-0.909,-0.909,0.000,-0.909,-0.909,-0.909,-0.909,1,µm,Surface,,,Displacement Delta,,21,
Displacement Delta Z,-0.963,-0.963,-0.963,0.000,-0.963,-0.963,-0.963,-0.963,1,µm,Surface,,,Displacement Delta,,22,
Displacement Delta Z,0.087,0.087,0.087,0.000,0.087,0.087,0.087,0.087,1,µm,Surface,,,Displacement Delta,,23,
Displacement Delta Z,0.012,0.012,0.012,0.000,0.012,0.012,0.012,0.012,1,µm,Surface,,,Displacement Delta,,24,
Displacement Delta Z,-0.800,-0.800,-0.800,0.000,-0.800,-0.800,-0.800,-0.800,1,µm,Surface,,,Displacement Delta,,27,
Displacement Delta Z,-0.294,-0.294,-0.294,0.000,-0.294,-0.294,-0.294,-0.294,1,µm,Surface,,,Displacement Delta,,28,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,18,
Displacement Length,1.377,1.377,1.377,0.000,1.377,1.377,1.377,1.377,1,µm,Surface,,,,,19,
Displacement Length,2.737,2.737,2.737,0.000,2.737,2.737,2.737,2.737,1,µm,Surface,,,,,20,
Displacement Length,3.953,3.953,3.953,0.000,3.953,3.953,3.953,3.953,1,µm,Surface,,,,,21,
Displacement Length,3.128,3.128,3.128,0.000,3.128,3.128,3.128,3.128,1,µm,Surface,,,,,22,
Displacement Length,3.079,3.079,3.079,0.000,3.079,3.079,3.079,3.079,1,µm,Surface,,,,,23,
Displacement Length,3.765,3.765,3.765,0.000,3.765,3.765,3.765,3.765,1,µm,Surface,,,,,24,
Displacement Length,4.883,4.883,4.883,0.000,4.883,4.883,4.883,4.883,1,µm,Surface,,,,,27,
Displacement Length,5.592,5.592,5.592,0.000,5.592,5.592,5.592,5.592,1,µm,Surface,,,,,28,
Distance from Origin,11300.976,11300.976,11300.976,0.000,11300.976,11300.976,11300.976,11300.976,1,µm,Surface,,,Distance from Origin,,18,
Distance from Origin,11300.283,11300.283,11300.283,0.000,11300.283,11300.283,11300.283,11300.283,1,µm,Surface,,,Distance from Origin,,19,
Distance from Origin,11298.866,11298.866,11298.866,0.000,11298.866,11298.866,11298.866,11298.866,1,µm,Surface,,,Distance from Origin,,20,
Distance from Origin,11297.579,11297.579,11297.579,0.000,11297.579,11297.579,11297.579,11297.579,1,µm,Surface,,,Distance from Origin,,21,
Distance from Origin,11298.350,11298.350,11298.350,0.000,11298.350,11298.350,11298.350,11298.350,1,µm,Surface,,,Distance from Origin,,22,
Distance from Origin,11299.497,11299.497,11299.497,0.000,11299.497,11299.497,11299.497,11299.497,1,µm,Surface,,,Distance from Origin,,23,
Distance from Origin,11300.061,11300.061,11300.061,0.000,11300.061,11300.061,11300.061,11300.061,1,µm,Surface,,,Distance from Origin,,24,
Distance from Origin,11300.501,11300.501,11300.501,0.000,11300.501,11300.501,11300.501,11300.501,1,µm,Surface,,,Distance from Origin,,25,
Distance from Origin,11299.926,11299.926,11299.926,0.000,11299.926,11299.926,11299.926,11299.926,1,µm,Surface,,,Distance from Origin,,26,
Distance from Origin,11299.786,11299.786,11299.786,0.000,11299.786,11299.786,11299.786,11299.786,1,µm,Surface,,,Distance from Origin,,27,
Distance from Origin,11299.559,11299.559,11299.559,0.000,11299.559,11299.559,11299.559,11299.559,1,µm,Surface,,,Distance from Origin,,28,
Distance to Image Border XY,4.898,4.898,4.898,0.000,4.898,4.898,4.898,4.898,1,µm,Surface,,,,Image 1,18,
Distance to Image Border XY,4.654,4.654,4.654,0.000,4.654,4.654,4.654,4.654,1,µm,Surface,,,,Image 1,19,
Distance to Image Border XY,5.291,5.291,5.291,0.000,5.291,5.291,5.291,5.291,1,µm,Surface,,,,Image 1,20,
Distance to Image Border XY,5.635,5.635,5.635,0.000,5.635,5.635,5.635,5.635,1,µm,Surface,,,,Image 1,21,
Distance to Image Border XY,5.274,5.274,5.274,0.000,5.274,5.274,5.274,5.274,1,µm,Surface,,,,Image 1,22,
Distance to Image Border XY,4.926,4.926,4.926,0.000,4.926,4.926,4.926,4.926,1,µm,Surface,,,,Image 1,23,
Distance to Image Border XY,5.234,5.234,5.234,0.000,5.234,5.234,5.234,5.234,1,µm,Surface,,,,Image 1,24,
Distance to Image Border XY,6.089,6.089,6.089,0.000,6.089,6.089,6.089,6.089,1,µm,Surface,,,,Image 1,25,
Distance to Image Border XY,6.219,6.219,6.219,0.000,6.219,6.219,6.219,6.219,1,µm,Surface,,,,Image 1,26,
Distance to Image Border XY,6.100,6.100,6.100,0.000,6.100,6.100,6.100,6.100,1,µm,Surface,,,,Image 1,27,
Distance to Image Border XY,6.316,6.316,6.316,0.000,6.316,6.316,6.316,6.316,1,µm,Surface,,,,Image 1,28,
Ellipticity (oblate),0.396,0.396,0.396,0.000,0.396,0.396,0.396,0.396,1,,Surface,,,,,18,
Ellipticity (oblate),0.423,0.423,0.423,0.000,0.423,0.423,0.423,0.423,1,,Surface,,,,,19,
Ellipticity (oblate),0.439,0.439,0.439,0.000,0.439,0.439,0.439,0.439,1,,Surface,,,,,20,
Ellipticity (oblate),0.147,0.147,0.147,0.000,0.147,0.147,0.147,0.147,1,,Surface,,,,,21,
Ellipticity (oblate),0.164,0.164,0.164,0.000,0.164,0.164,0.164,0.164,1,,Surface,,,,,22,
Ellipticity (oblate),0.124,0.124,0.124,0.000,0.124,0.124,0.124,0.124,1,,Surface,,,,,23,
Ellipticity (oblate),0.115,0.115,0.115,0.000,0.115,0.115,0.115,0.115,1,,Surface,,,,,24,
Ellipticity (oblate),0.471,0.471,0.471,0.000,0.471,0.471,0.471,0.471,1,,Surface,,,,,25,
Ellipticity (oblate),0.401,0.401,0.401,0.000,0.401,0.401,0.401,0.401,1,,Surface,,,,,26,
Ellipticity (oblate),0.465,0.465,0.465,0.000,0.465,0.465,0.465,0.465,1,,Surface,,,,,27,
Ellipticity (oblate),0.310,0.310,0.310,0.000,0.310,0.310,0.310,0.310,1,,Surface,,,,,28,
Ellipticity (prolate),0.353,0.353,0.353,0.000,0.353,0.353,0.353,0.353,1,,Surface,,,,,18,
Ellipticity (prolate),0.290,0.290,0.290,0.000,0.290,0.290,0.290,0.290,1,,Surface,,,,,19,
Ellipticity (prolate),0.303,0.303,0.303,0.000,0.303,0.303,0.303,0.303,1,,Surface,,,,,20,
Ellipticity (prolate),0.130,0.130,0.130,0.000,0.130,0.130,0.130,0.130,1,,Surface,,,,,21,
Ellipticity (prolate),0.228,0.228,0.228,0.000,0.228,0.228,0.228,0.228,1,,Surface,,,,,22,
Ellipticity (prolate),0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,1,,Surface,,,,,23,
Ellipticity (prolate),0.099,0.099,0.099,0.000,0.099,0.099,0.099,0.099,1,,Surface,,,,,24,
Ellipticity (prolate),0.253,0.253,0.253,0.000,0.253,0.253,0.253,0.253,1,,Surface,,,,,25,
Ellipticity (prolate),0.354,0.354,0.354,0.000,0.354,0.354,0.354,0.354,1,,Surface,,,,,26,
Ellipticity (prolate),0.337,0.337,0.337,0.000,0.337,0.337,0.337,0.337,1,,Surface,,,,,27,
Ellipticity (prolate),0.607,0.607,0.607,0.000,0.607,0.607,0.607,0.607,1,,Surface,,,,,28,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,18,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,19,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,20,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,21,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,24,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,26,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,27,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,28,
Intensity Max,316.000,316.000,316.000,0.000,316.000,316.000,316.000,316.000,1,,Surface,1,,,Image 1,18,
Intensity Max,264.000,264.000,264.000,0.000,264.000,264.000,264.000,264.000,1,,Surface,1,,,Image 1,19,
Intensity Max,380.000,380.000,380.000,0.000,380.000,380.000,380.000,380.000,1,,Surface,1,,,Image 1,20,
Intensity Max,1036.000,1036.000,1036.000,0.000,1036.000,1036.000,1036.000,1036.000,1,,Surface,1,,,Image 1,21,
Intensity Max,1133.000,1133.000,1133.000,0.000,1133.000,1133.000,1133.000,1133.000,1,,Surface,1,,,Image 1,22,
Intensity Max,2294.000,2294.000,2294.000,0.000,2294.000,2294.000,2294.000,2294.000,1,,Surface,1,,,Image 1,23,
Intensity Max,2782.000,2782.000,2782.000,0.000,2782.000,2782.000,2782.000,2782.000,1,,Surface,1,,,Image 1,24,
Intensity Max,1750.000,1750.000,1750.000,0.000,1750.000,1750.000,1750.000,1750.000,1,,Surface,1,,,Image 1,25,
Intensity Max,1807.000,1807.000,1807.000,0.000,1807.000,1807.000,1807.000,1807.000,1,,Surface,1,,,Image 1,26,
Intensity Max,2337.000,2337.000,2337.000,0.000,2337.000,2337.000,2337.000,2337.000,1,,Surface,1,,,Image 1,27,
Intensity Max,1036.000,1036.000,1036.000,0.000,1036.000,1036.000,1036.000,1036.000,1,,Surface,1,,,Image 1,28,
Intensity Mean,131.214,131.214,131.214,0.000,131.214,131.214,131.214,131.214,1,,Surface,1,,,Image 1,18,
Intensity Mean,137.844,137.844,137.844,0.000,137.844,137.844,137.844,137.844,1,,Surface,1,,,Image 1,19,
Intensity Mean,131.349,131.349,131.349,0.000,131.349,131.349,131.349,131.349,1,,Surface,1,,,Image 1,20,
Intensity Mean,137.705,137.705,137.705,0.000,137.705,137.705,137.705,137.705,1,,Surface,1,,,Image 1,21,
Intensity Mean,136.485,136.485,136.485,0.000,136.485,136.485,136.485,136.485,1,,Surface,1,,,Image 1,22,
Intensity Mean,138.488,138.488,138.488,0.000,138.488,138.488,138.488,138.488,1,,Surface,1,,,Image 1,23,
Intensity Mean,142.970,142.970,142.970,0.000,142.970,142.970,142.970,142.970,1,,Surface,1,,,Image 1,24,
Intensity Mean,142.845,142.845,142.845,0.000,142.845,142.845,142.845,142.845,1,,Surface,1,,,Image 1,25,
Intensity Mean,146.021,146.021,146.021,0.000,146.021,146.021,146.021,146.021,1,,Surface,1,,,Image 1,26,
Intensity Mean,144.935,144.935,144.935,0.000,144.935,144.935,144.935,144.935,1,,Surface,1,,,Image 1,27,
Intensity Mean,140.697,140.697,140.697,0.000,140.697,140.697,140.697,140.697,1,,Surface,1,,,Image 1,28,
Intensity Median,128.062,128.062,128.062,0.000,128.062,128.062,128.062,128.062,1,,Surface,1,,,Image 1,18,
Intensity Median,135.062,135.062,135.062,0.000,135.062,135.062,135.062,135.062,1,,Surface,1,,,Image 1,19,
Intensity Median,128.125,128.125,128.125,0.000,128.125,128.125,128.125,128.125,1,,Surface,1,,,Image 1,20,
Intensity Median,132.250,132.250,132.250,0.000,132.250,132.250,132.250,132.250,1,,Surface,1,,,Image 1,21,
Intensity Median,129.500,129.500,129.500,0.000,129.500,129.500,129.500,129.500,1,,Surface,1,,,Image 1,22,
Intensity Median,127.000,127.000,127.000,0.000,127.000,127.000,127.000,127.000,1,,Surface,1,,,Image 1,23,
Intensity Median,127.000,127.000,127.000,0.000,127.000,127.000,127.000,127.000,1,,Surface,1,,,Image 1,24,
Intensity Median,114.500,114.500,114.500,0.000,114.500,114.500,114.500,114.500,1,,Surface,1,,,Image 1,25,
Intensity Median,117.500,117.500,117.500,0.000,117.500,117.500,117.500,117.500,1,,Surface,1,,,Image 1,26,
Intensity Median,115.000,115.000,115.000,0.000,115.000,115.000,115.000,115.000,1,,Surface,1,,,Image 1,27,
Intensity Median,113.250,113.250,113.250,0.000,113.250,113.250,113.250,113.250,1,,Surface,1,,,Image 1,28,
Intensity Min,80.000,80.000,80.000,0.000,80.000,80.000,80.000,80.000,1,,Surface,1,,,Image 1,18,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,1,,,Image 1,19,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,,Image 1,20,
Intensity Min,69.000,69.000,69.000,0.000,69.000,69.000,69.000,69.000,1,,Surface,1,,,Image 1,21,
Intensity Min,65.000,65.000,65.000,0.000,65.000,65.000,65.000,65.000,1,,Surface,1,,,Image 1,22,
Intensity Min,55.000,55.000,55.000,0.000,55.000,55.000,55.000,55.000,1,,Surface,1,,,Image 1,23,
Intensity Min,35.000,35.000,35.000,0.000,35.000,35.000,35.000,35.000,1,,Surface,1,,,Image 1,24,
Intensity Min,30.000,30.000,30.000,0.000,30.000,30.000,30.000,30.000,1,,Surface,1,,,Image 1,25,
Intensity Min,26.000,26.000,26.000,0.000,26.000,26.000,26.000,26.000,1,,Surface,1,,,Image 1,26,
Intensity Min,20.000,20.000,20.000,0.000,20.000,20.000,20.000,20.000,1,,Surface,1,,,Image 1,27,
Intensity Min,69.000,69.000,69.000,0.000,69.000,69.000,69.000,69.000,1,,Surface,1,,,Image 1,28,
Intensity StdDev,20.069,20.069,20.069,0.000,20.069,20.069,20.069,20.069,1,,Surface,1,,,Image 1,18,
Intensity StdDev,24.115,24.115,24.115,0.000,24.115,24.115,24.115,24.115,1,,Surface,1,,,Image 1,19,
Intensity StdDev,21.855,21.855,21.855,0.000,21.855,21.855,21.855,21.855,1,,Surface,1,,,Image 1,20,
Intensity StdDev,34.313,34.313,34.313,0.000,34.313,34.313,34.313,34.313,1,,Surface,1,,,Image 1,21,
Intensity StdDev,47.007,47.007,47.007,0.000,47.007,47.007,47.007,47.007,1,,Surface,1,,,Image 1,22,
Intensity StdDev,71.035,71.035,71.035,0.000,71.035,71.035,71.035,71.035,1,,Surface,1,,,Image 1,23,
Intensity StdDev,99.879,99.879,99.879,0.000,99.879,99.879,99.879,99.879,1,,Surface,1,,,Image 1,24,
Intensity StdDev,121.431,121.431,121.431,0.000,121.431,121.431,121.431,121.431,1,,Surface,1,,,Image 1,25,
Intensity StdDev,126.046,126.046,126.046,0.000,126.046,126.046,126.046,126.046,1,,Surface,1,,,Image 1,26,
Intensity StdDev,134.239,134.239,134.239,0.000,134.239,134.239,134.239,134.239,1,,Surface,1,,,Image 1,27,
Intensity StdDev,93.357,93.357,93.357,0.000,93.357,93.357,93.357,93.357,1,,Surface,1,,,Image 1,28,
Intensity Sum,331710.000,331710.000,331710.000,0.000,331710.000,331710.000,331710.000,331710.000,1,,Surface,1,,,Image 1,18,
Intensity Sum,1087862.000,1087862.000,1087862.000,0.000,1087862.000,1087862.000,1087862.000,1087862.000,1,,Surface,1,,,Image 1,19,
Intensity Sum,919443.000,919443.000,919443.000,0.000,919443.000,919443.000,919443.000,919443.000,1,,Surface,1,,,Image 1,20,
Intensity Sum,1584161.000,1584161.000,1584161.000,0.000,1584161.000,1584161.000,1584161.000,1584161.000,1,,Surface,1,,,Image 1,21,
Intensity Sum,1593594.000,1593594.000,1593594.000,0.000,1593594.000,1593594.000,1593594.000,1593594.000,1,,Surface,1,,,Image 1,22,
Intensity Sum,1770430.000,1770430.000,1770430.000,0.000,1770430.000,1770430.000,1770430.000,1770430.000,1,,Surface,1,,,Image 1,23,
Intensity Sum,2028460.000,2028460.000,2028460.000,0.000,2028460.000,2028460.000,2028460.000,2028460.000,1,,Surface,1,,,Image 1,24,
Intensity Sum,846785.000,846785.000,846785.000,0.000,846785.000,846785.000,846785.000,846785.000,1,,Surface,1,,,Image 1,25,
Intensity Sum,716669.000,716669.000,716669.000,0.000,716669.000,716669.000,716669.000,716669.000,1,,Surface,1,,,Image 1,26,
Intensity Sum,567566.000,567566.000,567566.000,0.000,567566.000,567566.000,567566.000,567566.000,1,,Surface,1,,,Image 1,27,
Intensity Sum,326979.000,326979.000,326979.000,0.000,326979.000,326979.000,326979.000,326979.000,1,,Surface,1,,,Image 1,28,
Intensity Sum of Square,44543344.000,44543344.000,44543344.000,0.000,44543344.000,44543344.000,44543344.000,44543344.000,1,,Surface,1,,,Image 1,18,
Intensity Sum of Square,154544400.000,154544400.000,154544400.000,0.000,154544400.000,154544400.000,154544400.000,154544400.000,1,,Surface,1,,,Image 1,19,
Intensity Sum of Square,124111520.000,124111520.000,124111520.000,0.000,124111520.000,124111520.000,124111520.000,124111520.000,1,,Surface,1,,,Image 1,20,
Intensity Sum of Square,231691904.000,231691904.000,231691904.000,0.000,231691904.000,231691904.000,231691904.000,231691904.000,1,,Surface,1,,,Image 1,21,
Intensity Sum of Square,243301472.000,243301472.000,243301472.000,0.000,243301472.000,243301472.000,243301472.000,243301472.000,1,,Surface,1,,,Image 1,22,
Intensity Sum of Square,309690976.000,309690976.000,309690976.000,0.000,309690976.000,309690976.000,309690976.000,309690976.000,1,,Surface,1,,,Image 1,23,
Intensity Sum of Square,431546464.000,431546464.000,431546464.000,0.000,431546464.000,431546464.000,431546464.000,431546464.000,1,,Surface,1,,,Image 1,24,
Intensity Sum of Square,208369840.000,208369840.000,208369840.000,0.000,208369840.000,208369840.000,208369840.000,208369840.000,1,,Surface,1,,,Image 1,25,
Intensity Sum of Square,182624576.000,182624576.000,182624576.000,0.000,182624576.000,182624576.000,182624576.000,182624576.000,1,,Surface,1,,,Image 1,26,
Intensity Sum of Square,152826832.000,152826832.000,152826832.000,0.000,152826832.000,152826832.000,152826832.000,152826832.000,1,,Surface,1,,,Image 1,27,
Intensity Sum of Square,66259872.000,66259872.000,66259872.000,0.000,66259872.000,66259872.000,66259872.000,66259872.000,1,,Surface,1,,,Image 1,28,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,18,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,19,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,20,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,21,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,22,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,23,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,24,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,25,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,26,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,27,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,28,
Position X,-6615.717,-6615.717,-6615.717,0.000,-6615.717,-6615.717,-6615.717,-6615.717,1,µm,Surface,,,Position,,18,
Position X,-6614.906,-6614.906,-6614.906,0.000,-6614.906,-6614.906,-6614.906,-6614.906,1,µm,Surface,,,Position,,19,
Position X,-6613.469,-6613.469,-6613.469,0.000,-6613.469,-6613.469,-6613.469,-6613.469,1,µm,Surface,,,Position,,20,
Position X,-6612.729,-6612.729,-6612.729,0.000,-6612.729,-6612.729,-6612.729,-6612.729,1,µm,Surface,,,Position,,21,
Position X,-6615.233,-6615.233,-6615.233,0.000,-6615.233,-6615.233,-6615.233,-6615.233,1,µm,Surface,,,Position,,22,
Position X,-6616.946,-6616.946,-6616.946,0.000,-6616.946,-6616.946,-6616.946,-6616.946,1,µm,Surface,,,Position,,23,
Position X,-6618.009,-6618.009,-6618.009,0.000,-6618.009,-6618.009,-6618.009,-6618.009,1,µm,Surface,,,Position,,24,
Position X,-6617.931,-6617.931,-6617.931,0.000,-6617.931,-6617.931,-6617.931,-6617.931,1,µm,Surface,,,Position,,25,
Position X,-6617.687,-6617.687,-6617.687,0.000,-6617.687,-6617.687,-6617.687,-6617.687,1,µm,Surface,,,Position,,26,
Position X,-6618.734,-6618.734,-6618.734,0.000,-6618.734,-6618.734,-6618.734,-6618.734,1,µm,Surface,,,Position,,27,
Position X,-6619.014,-6619.014,-6619.014,0.000,-6619.014,-6619.014,-6619.014,-6619.014,1,µm,Surface,,,Position,,28,
Position Y,2480.678,2480.678,2480.678,0.000,2480.678,2480.678,2480.678,2480.678,1,µm,Surface,,,Position,,18,
Position Y,2479.566,2479.566,2479.566,0.000,2479.566,2479.566,2479.566,2479.566,1,µm,Surface,,,Position,,19,
Position Y,2479.242,2479.242,2479.242,0.000,2479.242,2479.242,2479.242,2479.242,1,µm,Surface,,,Position,,20,
Position Y,2478.585,2478.585,2478.585,0.000,2478.585,2478.585,2478.585,2478.585,1,µm,Surface,,,Position,,21,
Position Y,2478.842,2478.842,2478.842,0.000,2478.842,2478.842,2478.842,2478.842,1,µm,Surface,,,Position,,22,
