
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Area,84.760,84.760,84.760,0.000,84.760,84.760,84.760,84.760,1,µm^2,Surface,,,,,61,
Area,108.338,108.338,108.338,0.000,108.338,108.338,108.338,108.338,1,µm^2,Surface,,,,,62,
Area,105.902,105.902,105.902,0.000,105.902,105.902,105.902,105.902,1,µm^2,Surface,,,,,63,
Area,110.315,110.315,110.315,0.000,110.315,110.315,110.315,110.315,1,µm^2,Surface,,,,,64,
Area,112.873,112.873,112.873,0.000,112.873,112.873,112.873,112.873,1,µm^2,Surface,,,,,65,
Area,114.874,114.874,114.874,0.000,114.874,114.874,114.874,114.874,1,µm^2,Surface,,,,,66,
Area,119.275,119.275,119.275,0.000,119.275,119.275,119.275,119.275,1,µm^2,Surface,,,,,67,
Area,119.945,119.945,119.945,0.000,119.945,119.945,119.945,119.945,1,µm^2,Surface,,,,,68,
Area,123.992,123.992,123.992,0.000,123.992,123.992,123.992,123.992,1,µm^2,Surface,,,,,69,
Area,126.501,126.501,126.501,0.000,126.501,126.501,126.501,126.501,1,µm^2,Surface,,,,,70,
Area,124.565,124.565,124.565,0.000,124.565,124.565,124.565,124.565,1,µm^2,Surface,,,,,71,
Area,118.683,118.683,118.683,0.000,118.683,118.683,118.683,118.683,1,µm^2,Surface,,,,,72,
Area,118.467,118.467,118.467,0.000,118.467,118.467,118.467,118.467,1,µm^2,Surface,,,,,73,
Area,111.430,111.430,111.430,0.000,111.430,111.430,111.430,111.430,1,µm^2,Surface,,,,,74,
Area,89.139,89.139,89.139,0.000,89.139,89.139,89.139,89.139,1,µm^2,Surface,,,,,75,
Area,77.767,77.767,77.767,0.000,77.767,77.767,77.767,77.767,1,µm^2,Surface,,,,,76,
Area,79.154,79.154,79.154,0.000,79.154,79.154,79.154,79.154,1,µm^2,Surface,,,,,77,
Area,90.643,90.643,90.643,0.000,90.643,90.643,90.643,90.643,1,µm^2,Surface,,,,,78,
Area,86.682,86.682,86.682,0.000,86.682,86.682,86.682,86.682,1,µm^2,Surface,,,,,79,
Area,91.420,91.420,91.420,0.000,91.420,91.420,91.420,91.420,1,µm^2,Surface,,,,,80,
Area,88.119,88.119,88.119,0.000,88.119,88.119,88.119,88.119,1,µm^2,Surface,,,,,81,
Area,80.975,80.975,80.975,0.000,80.975,80.975,80.975,80.975,1,µm^2,Surface,,,,,82,
Area,73.604,73.604,73.604,0.000,73.604,73.604,73.604,73.604,1,µm^2,Surface,,,,,83,
Area,68.939,68.939,68.939,0.000,68.939,68.939,68.939,68.939,1,µm^2,Surface,,,,,84,
Area,57.842,57.842,57.842,0.000,57.842,57.842,57.842,57.842,1,µm^2,Surface,,,,,85,
Area,54.522,54.522,54.522,0.000,54.522,54.522,54.522,54.522,1,µm^2,Surface,,,,,86,
Area,63.120,63.120,63.120,0.000,63.120,63.120,63.120,63.120,1,µm^2,Surface,,,,,87,
Area,70.562,70.562,70.562,0.000,70.562,70.562,70.562,70.562,1,µm^2,Surface,,,,,88,
Area,81.281,81.281,81.281,0.000,81.281,81.281,81.281,81.281,1,µm^2,Surface,,,,,89,
Area,81.809,81.809,81.809,0.000,81.809,81.809,81.809,81.809,1,µm^2,Surface,,,,,90,
Area,84.010,84.010,84.010,0.000,84.010,84.010,84.010,84.010,1,µm^2,Surface,,,,,91,
Area,91.095,91.095,91.095,0.000,91.095,91.095,91.095,91.095,1,µm^2,Surface,,,,,92,
Area,94.608,94.608,94.608,0.000,94.608,94.608,94.608,94.608,1,µm^2,Surface,,,,,93,
Area,100.491,100.491,100.491,0.000,100.491,100.491,100.491,100.491,1,µm^2,Surface,,,,,94,
Area,100.255,100.255,100.255,0.000,100.255,100.255,100.255,100.255,1,µm^2,Surface,,,,,95,
Area,103.962,103.962,103.962,0.000,103.962,103.962,103.962,103.962,1,µm^2,Surface,,,,,96,
Area,107.588,107.588,107.588,0.000,107.588,107.588,107.588,107.588,1,µm^2,Surface,,,,,97,
Area,110.303,110.303,110.303,0.000,110.303,110.303,110.303,110.303,1,µm^2,Surface,,,,,98,
Area,114.738,114.738,114.738,0.000,114.738,114.738,114.738,114.738,1,µm^2,Surface,,,,,99,
Area,115.909,115.909,115.909,0.000,115.909,115.909,115.909,115.909,1,µm^2,Surface,,,,,100,
Area,115.683,115.683,115.683,0.000,115.683,115.683,115.683,115.683,1,µm^2,Surface,,,,,101,
Area,118.073,118.073,118.073,0.000,118.073,118.073,118.073,118.073,1,µm^2,Surface,,,,,102,
Area,117.643,117.643,117.643,0.000,117.643,117.643,117.643,117.643,1,µm^2,Surface,,,,,103,
Area,116.198,116.198,116.198,0.000,116.198,116.198,116.198,116.198,1,µm^2,Surface,,,,,104,
Area,115.253,115.253,115.253,0.000,115.253,115.253,115.253,115.253,1,µm^2,Surface,,,,,105,
Area,113.462,113.462,113.462,0.000,113.462,113.462,113.462,113.462,1,µm^2,Surface,,,,,106,
Area,114.555,114.555,114.555,0.000,114.555,114.555,114.555,114.555,1,µm^2,Surface,,,,,107,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,42,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class B,,,43,
Class Duration,359.990,359.990,359.990,0.000,359.990,359.990,359.990,359.990,1,s,Surface,,Set 1::Class A,,,44,
Class Duration,359.990,359.990,359.990,0.000,359.990,359.990,359.990,359.990,1,s,Surface,,Set 1::Class A,,,45,
Class Duration,359.990,359.990,359.990,0.000,359.990,359.990,359.990,359.990,1,s,Surface,,Set 1::Class A,,,46,
Class Duration,359.990,359.990,359.990,0.000,359.990,359.990,359.990,359.990,1,s,Surface,,Set 1::Class A,,,47,
Class Duration,359.990,359.990,359.990,0.000,359.990,359.990,359.990,359.990,1,s,Surface,,Set 1::Class A,,,48,
Class Duration,359.990,359.990,359.990,0.000,359.990,359.990,359.990,359.990,1,s,Surface,,Set 1::Class A,,,49,
Class Duration,359.990,359.990,359.990,0.000,359.990,359.990,359.990,359.990,1,s,Surface,,Set 1::Class A,,,50,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class B,,,51,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,52,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class B,,,53,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,54,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,55,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,56,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,57,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,58,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,59,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,60,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,61,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,62,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,63,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,64,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,65,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,66,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,67,
Class Duration,840.014,840.014,840.014,0.000,840.014,840.014,840.014,840.014,1,s,Surface,,Set 1::Class A,,,68,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class B,,,69,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,70,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,71,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,72,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,73,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,74,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,75,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,76,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,77,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,78,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,79,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,80,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,81,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,82,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,83,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,84,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,85,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,86,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,87,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,88,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,89,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,90,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,91,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,92,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,93,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,94,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,95,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,96,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,97,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,98,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,99,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,100,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,101,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,102,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,103,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,104,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,105,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,106,
Class Duration,2220.084,2220.084,2220.084,0.000,2220.084,2220.084,2220.084,2220.084,1,s,Surface,,Set 1::Class A,,,107,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,42,
Displacement Delta Length,1.001,1.001,1.001,0.000,1.001,1.001,1.001,1.001,1,µm,Surface,,,,,43,
Displacement Delta Length,0.612,0.612,0.612,0.000,0.612,0.612,0.612,0.612,1,µm,Surface,,,,,44,
Displacement Delta Length,0.360,0.360,0.360,0.000,0.360,0.360,0.360,0.360,1,µm,Surface,,,,,45,
Displacement Delta Length,0.476,0.476,0.476,0.000,0.476,0.476,0.476,0.476,1,µm,Surface,,,,,46,
Displacement Delta Length,0.407,0.407,0.407,0.000,0.407,0.407,0.407,0.407,1,µm,Surface,,,,,47,
Displacement Delta Length,0.553,0.553,0.553,0.000,0.553,0.553,0.553,0.553,1,µm,Surface,,,,,48,
Displacement Delta Length,0.300,0.300,0.300,0.000,0.300,0.300,0.300,0.300,1,µm,Surface,,,,,49,
Displacement Delta Length,0.367,0.367,0.367,0.000,0.367,0.367,0.367,0.367,1,µm,Surface,,,,,50,
Displacement Delta Length,0.914,0.914,0.914,0.000,0.914,0.914,0.914,0.914,1,µm,Surface,,,,,51,
Displacement Delta Length,0.412,0.412,0.412,0.000,0.412,0.412,0.412,0.412,1,µm,Surface,,,,,52,
Displacement Delta Length,1.089,1.089,1.089,0.000,1.089,1.089,1.089,1.089,1,µm,Surface,,,,,53,
Displacement Delta Length,0.763,0.763,0.763,0.000,0.763,0.763,0.763,0.763,1,µm,Surface,,,,,54,
Displacement Delta Length,0.347,0.347,0.347,0.000,0.347,0.347,0.347,0.347,1,µm,Surface,,,,,55,
Displacement Delta Length,0.360,0.360,0.360,0.000,0.360,0.360,0.360,0.360,1,µm,Surface,,,,,56,
Displacement Delta Length,0.480,0.480,0.480,0.000,0.480,0.480,0.480,0.480,1,µm,Surface,,,,,57,
Displacement Delta Length,0.517,0.517,0.517,0.000,0.517,0.517,0.517,0.517,1,µm,Surface,,,,,58,
Displacement Delta Length,0.502,0.502,0.502,0.000,0.502,0.502,0.502,0.502,1,µm,Surface,,,,,59,
Displacement Delta Length,0.586,0.586,0.586,0.000,0.586,0.586,0.586,0.586,1,µm,Surface,,,,,60,
Displacement Delta Length,0.534,0.534,0.534,0.000,0.534,0.534,0.534,0.534,1,µm,Surface,,,,,61,
Displacement Delta Length,0.553,0.553,0.553,0.000,0.553,0.553,0.553,0.553,1,µm,Surface,,,,,62,
Displacement Delta Length,0.600,0.600,0.600,0.000,0.600,0.600,0.600,0.600,1,µm,Surface,,,,,63,
Displacement Delta Length,0.172,0.172,0.172,0.000,0.172,0.172,0.172,0.172,1,µm,Surface,,,,,64,
Displacement Delta Length,0.525,0.525,0.525,0.000,0.525,0.525,0.525,0.525,1,µm,Surface,,,,,65,
Displacement Delta Length,0.815,0.815,0.815,0.000,0.815,0.815,0.815,0.815,1,µm,Surface,,,,,66,
Displacement Delta Length,0.412,0.412,0.412,0.000,0.412,0.412,0.412,0.412,1,µm,Surface,,,,,67,
Displacement Delta Length,0.509,0.509,0.509,0.000,0.509,0.509,0.509,0.509,1,µm,Surface,,,,,68,
Displacement Delta Length,1.058,1.058,1.058,0.000,1.058,1.058,1.058,1.058,1,µm,Surface,,,,,69,
Displacement Delta Length,0.615,0.615,0.615,0.000,0.615,0.615,0.615,0.615,1,µm,Surface,,,,,70,
Displacement Delta Length,0.316,0.316,0.316,0.000,0.316,0.316,0.316,0.316,1,µm,Surface,,,,,71,
Displacement Delta Length,0.496,0.496,0.496,0.000,0.496,0.496,0.496,0.496,1,µm,Surface,,,,,72,
Displacement Delta Length,0.299,0.299,0.299,0.000,0.299,0.299,0.299,0.299,1,µm,Surface,,,,,73,
Displacement Delta Length,0.276,0.276,0.276,0.000,0.276,0.276,0.276,0.276,1,µm,Surface,,,,,74,
Displacement Delta Length,0.540,0.540,0.540,0.000,0.540,0.540,0.540,0.540,1,µm,Surface,,,,,75,
Displacement Delta Length,0.614,0.614,0.614,0.000,0.614,0.614,0.614,0.614,1,µm,Surface,,,,,76,
Displacement Delta Length,0.290,0.290,0.290,0.000,0.290,0.290,0.290,0.290,1,µm,Surface,,,,,77,
Displacement Delta Length,0.236,0.236,0.236,0.000,0.236,0.236,0.236,0.236,1,µm,Surface,,,,,78,
Displacement Delta Length,0.133,0.133,0.133,0.000,0.133,0.133,0.133,0.133,1,µm,Surface,,,,,79,
Displacement Delta Length,0.252,0.252,0.252,0.000,0.252,0.252,0.252,0.252,1,µm,Surface,,,,,80,
Displacement Delta Length,0.356,0.356,0.356,0.000,0.356,0.356,0.356,0.356,1,µm,Surface,,,,,81,
Displacement Delta Length,0.090,0.090,0.090,0.000,0.090,0.090,0.090,0.090,1,µm,Surface,,,,,82,
Displacement Delta Length,0.127,0.127,0.127,0.000,0.127,0.127,0.127,0.127,1,µm,Surface,,,,,83,
Displacement Delta Length,0.294,0.294,0.294,0.000,0.294,0.294,0.294,0.294,1,µm,Surface,,,,,84,
Displacement Delta Length,0.271,0.271,0.271,0.000,0.271,0.271,0.271,0.271,1,µm,Surface,,,,,85,
Displacement Delta Length,0.173,0.173,0.173,0.000,0.173,0.173,0.173,0.173,1,µm,Surface,,,,,86,
Displacement Delta Length,0.474,0.474,0.474,0.000,0.474,0.474,0.474,0.474,1,µm,Surface,,,,,87,
Displacement Delta Length,0.549,0.549,0.549,0.000,0.549,0.549,0.549,0.549,1,µm,Surface,,,,,88,
Displacement Delta Length,0.398,0.398,0.398,0.000,0.398,0.398,0.398,0.398,1,µm,Surface,,,,,89,
Displacement Delta Length,0.302,0.302,0.302,0.000,0.302,0.302,0.302,0.302,1,µm,Surface,,,,,90,
Displacement Delta Length,0.103,0.103,0.103,0.000,0.103,0.103,0.103,0.103,1,µm,Surface,,,,,91,
Displacement Delta Length,0.374,0.374,0.374,0.000,0.374,0.374,0.374,0.374,1,µm,Surface,,,,,92,
Displacement Delta Length,0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,1,µm,Surface,,,,,93,
Displacement Delta Length,0.086,0.086,0.086,0.000,0.086,0.086,0.086,0.086,1,µm,Surface,,,,,94,
Displacement Delta Length,0.220,0.220,0.220,0.000,0.220,0.220,0.220,0.220,1,µm,Surface,,,,,95,
Displacement Delta Length,0.346,0.346,0.346,0.000,0.346,0.346,0.346,0.346,1,µm,Surface,,,,,96,
Displacement Delta Length,0.175,0.175,0.175,0.000,0.175,0.175,0.175,0.175,1,µm,Surface,,,,,97,
Displacement Delta Length,0.119,0.119,0.119,0.000,0.119,0.119,0.119,0.119,1,µm,Surface,,,,,98,
Displacement Delta Length,0.043,0.043,0.043,0.000,0.043,0.043,0.043,0.043,1,µm,Surface,,,,,99,
Displacement Delta Length,0.130,0.130,0.130,0.000,0.130,0.130,0.130,0.130,1,µm,Surface,,,,,100,
Displacement Delta Length,0.079,0.079,0.079,0.000,0.079,0.079,0.079,0.079,1,µm,Surface,,,,,101,
Displacement Delta Length,0.020,0.020,0.020,0.000,0.020,0.020,0.020,0.020,1,µm,Surface,,,,,102,
Displacement Delta Length,0.236,0.236,0.236,0.000,0.236,0.236,0.236,0.236,1,µm,Surface,,,,,103,
Displacement Delta Length,0.059,0.059,0.059,0.000,0.059,0.059,0.059,0.059,1,µm,Surface,,,,,104,
Displacement Delta Length,0.147,0.147,0.147,0.000,0.147,0.147,0.147,0.147,1,µm,Surface,,,,,105,
Displacement Delta Length,0.082,0.082,0.082,0.000,0.082,0.082,0.082,0.082,1,µm,Surface,,,,,106,
Displacement Delta Length,0.264,0.264,0.264,0.000,0.264,0.264,0.264,0.264,1,µm,Surface,,,,,107,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,42,
Displacement Delta X,0.636,0.636,0.636,0.000,0.636,0.636,0.636,0.636,1,µm,Surface,,,Displacement Delta,,43,
Displacement Delta X,0.552,0.552,0.552,0.000,0.552,0.552,0.552,0.552,1,µm,Surface,,,Displacement Delta,,44,
Displacement Delta X,-0.025,-0.025,-0.025,0.000,-0.025,-0.025,-0.025,-0.025,1,µm,Surface,,,Displacement Delta,,45,
Displacement Delta X,0.406,0.406,0.406,0.000,0.406,0.406,0.406,0.406,1,µm,Surface,,,Displacement Delta,,46,
Displacement Delta X,-0.201,-0.201,-0.201,0.000,-0.201,-0.201,-0.201,-0.201,1,µm,Surface,,,Displacement Delta,,47,
Displacement Delta X,-0.432,-0.432,-0.432,0.000,-0.432,-0.432,-0.432,-0.432,1,µm,Surface,,,Displacement Delta,,48,
Displacement Delta X,-0.240,-0.240,-0.240,0.000,-0.240,-0.240,-0.240,-0.240,1,µm,Surface,,,Displacement Delta,,49,
Displacement Delta X,0.287,0.287,0.287,0.000,0.287,0.287,0.287,0.287,1,µm,Surface,,,Displacement Delta,,50,
Displacement Delta X,0.555,0.555,0.555,0.000,0.555,0.555,0.555,0.555,1,µm,Surface,,,Displacement Delta,,51,
Displacement Delta X,-0.240,-0.240,-0.240,0.000,-0.240,-0.240,-0.240,-0.240,1,µm,Surface,,,Displacement Delta,,52,
Displacement Delta X,-1.040,-1.040,-1.040,0.000,-1.040,-1.040,-1.040,-1.040,1,µm,Surface,,,Displacement Delta,,53,
Displacement Delta X,-0.672,-0.672,-0.672,0.000,-0.672,-0.672,-0.672,-0.672,1,µm,Surface,,,Displacement Delta,,54,
Displacement Delta X,0.067,0.067,0.067,0.000,0.067,0.067,0.067,0.067,1,µm,Surface,,,Displacement Delta,,55,
Displacement Delta X,0.316,0.316,0.316,0.000,0.316,0.316,0.316,0.316,1,µm,Surface,,,Displacement Delta,,56,
Displacement Delta X,0.447,0.447,0.447,0.000,0.447,0.447,0.447,0.447,1,µm,Surface,,,Displacement Delta,,57,
Displacement Delta X,-0.289,-0.289,-0.289,0.000,-0.289,-0.289,-0.289,-0.289,1,µm,Surface,,,Displacement Delta,,58,
Displacement Delta X,-0.419,-0.419,-0.419,0.000,-0.419,-0.419,-0.419,-0.419,1,µm,Surface,,,Displacement Delta,,59,
Displacement Delta X,-0.339,-0.339,-0.339,0.000,-0.339,-0.339,-0.339,-0.339,1,µm,Surface,,,Displacement Delta,,60,
Displacement Delta X,-0.494,-0.494,-0.494,0.000,-0.494,-0.494,-0.494,-0.494,1,µm,Surface,,,Displacement Delta,,61,
Displacement Delta X,-0.304,-0.304,-0.304,0.000,-0.304,-0.304,-0.304,-0.304,1,µm,Surface,,,Displacement Delta,,62,
Displacement Delta X,-0.181,-0.181,-0.181,0.000,-0.181,-0.181,-0.181,-0.181,1,µm,Surface,,,Displacement Delta,,63,
Displacement Delta X,-0.062,-0.062,-0.062,0.000,-0.062,-0.062,-0.062,-0.062,1,µm,Surface,,,Displacement Delta,,64,
Displacement Delta X,-0.419,-0.419,-0.419,0.000,-0.419,-0.419,-0.419,-0.419,1,µm,Surface,,,Displacement Delta,,65,
Displacement Delta X,-0.655,-0.655,-0.655,0.000,-0.655,-0.655,-0.655,-0.655,1,µm,Surface,,,Displacement Delta,,66,
Displacement Delta X,-0.293,-0.293,-0.293,0.000,-0.293,-0.293,-0.293,-0.293,1,µm,Surface,,,Displacement Delta,,67,
Displacement Delta X,0.286,0.286,0.286,0.000,0.286,0.286,0.286,0.286,1,µm,Surface,,,Displacement Delta,,68,
Displacement Delta X,0.825,0.825,0.825,0.000,0.825,0.825,0.825,0.825,1,µm,Surface,,,Displacement Delta,,69,
Displacement Delta X,0.524,0.524,0.524,0.000,0.524,0.524,0.524,0.524,1,µm,Surface,,,Displacement Delta,,70,
Displacement Delta X,-0.103,-0.103,-0.103,0.000,-0.103,-0.103,-0.103,-0.103,1,µm,Surface,,,Displacement Delta,,71,
Displacement Delta X,-0.435,-0.435,-0.435,0.000,-0.435,-0.435,-0.435,-0.435,1,µm,Surface,,,Displacement Delta,,72,
Displacement Delta X,-0.287,-0.287,-0.287,0.000,-0.287,-0.287,-0.287,-0.287,1,µm,Surface,,,Displacement Delta,,73,
