
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Displacement Length,0.545,0.545,0.545,0.000,0.545,0.545,0.545,0.545,1,µm,Surface,,,,,20,
Displacement Length,0.859,0.859,0.859,0.000,0.859,0.859,0.859,0.859,1,µm,Surface,,,,,21,
Displacement Length,1.588,1.588,1.588,0.000,1.588,1.588,1.588,1.588,1,µm,Surface,,,,,22,
Displacement Length,1.975,1.975,1.975,0.000,1.975,1.975,1.975,1.975,1,µm,Surface,,,,,23,
Displacement Length,3.151,3.151,3.151,0.000,3.151,3.151,3.151,3.151,1,µm,Surface,,,,,24,
Displacement Length,3.916,3.916,3.916,0.000,3.916,3.916,3.916,3.916,1,µm,Surface,,,,,25,
Displacement Length,4.278,4.278,4.278,0.000,4.278,4.278,4.278,4.278,1,µm,Surface,,,,,26,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,27,
Displacement Length,0.761,0.761,0.761,0.000,0.761,0.761,0.761,0.761,1,µm,Surface,,,,,28,
Displacement Length,1.648,1.648,1.648,0.000,1.648,1.648,1.648,1.648,1,µm,Surface,,,,,29,
Distance from Origin,12686.670,12686.670,12686.670,0.000,12686.670,12686.670,12686.670,12686.670,1,µm,Surface,,Distance from Origin,,,18,
Distance from Origin,12686.927,12686.927,12686.927,0.000,12686.927,12686.927,12686.927,12686.927,1,µm,Surface,,Distance from Origin,,,19,
Distance from Origin,12687.048,12687.048,12687.048,0.000,12687.048,12687.048,12687.048,12687.048,1,µm,Surface,,Distance from Origin,,,20,
Distance from Origin,12686.512,12686.512,12686.512,0.000,12686.512,12686.512,12686.512,12686.512,1,µm,Surface,,Distance from Origin,,,21,
Distance from Origin,12686.688,12686.688,12686.688,0.000,12686.688,12686.688,12686.688,12686.688,1,µm,Surface,,Distance from Origin,,,22,
Distance from Origin,12686.322,12686.322,12686.322,0.000,12686.322,12686.322,12686.322,12686.322,1,µm,Surface,,Distance from Origin,,,23,
Distance from Origin,12685.714,12685.714,12685.714,0.000,12685.714,12685.714,12685.714,12685.714,1,µm,Surface,,Distance from Origin,,,24,
Distance from Origin,12685.787,12685.787,12685.787,0.000,12685.787,12685.787,12685.787,12685.787,1,µm,Surface,,Distance from Origin,,,25,
Distance from Origin,12685.900,12685.900,12685.900,0.000,12685.900,12685.900,12685.900,12685.900,1,µm,Surface,,Distance from Origin,,,26,
Distance from Origin,12685.226,12685.226,12685.226,0.000,12685.226,12685.226,12685.226,12685.226,1,µm,Surface,,Distance from Origin,,,27,
Distance from Origin,12684.637,12684.637,12684.637,0.000,12684.637,12684.637,12684.637,12684.637,1,µm,Surface,,Distance from Origin,,,28,
Distance from Origin,12685.030,12685.030,12685.030,0.000,12685.030,12685.030,12685.030,12685.030,1,µm,Surface,,Distance from Origin,,,29,
Distance to Image Border XY,15.914,15.914,15.914,0.000,15.914,15.914,15.914,15.914,1,µm,Surface,,,Image 1,,18,
Distance to Image Border XY,15.117,15.117,15.117,0.000,15.117,15.117,15.117,15.117,1,µm,Surface,,,Image 1,,19,
Distance to Image Border XY,15.920,15.920,15.920,0.000,15.920,15.920,15.920,15.920,1,µm,Surface,,,Image 1,,20,
Distance to Image Border XY,15.677,15.677,15.677,0.000,15.677,15.677,15.677,15.677,1,µm,Surface,,,Image 1,,21,
Distance to Image Border XY,14.754,14.754,14.754,0.000,14.754,14.754,14.754,14.754,1,µm,Surface,,,Image 1,,22,
Distance to Image Border XY,14.700,14.700,14.700,0.000,14.700,14.700,14.700,14.700,1,µm,Surface,,,Image 1,,23,
Distance to Image Border XY,15.228,15.228,15.228,0.000,15.228,15.228,15.228,15.228,1,µm,Surface,,,Image 1,,24,
Distance to Image Border XY,14.793,14.793,14.793,0.000,14.793,14.793,14.793,14.793,1,µm,Surface,,,Image 1,,25,
Distance to Image Border XY,14.602,14.602,14.602,0.000,14.602,14.602,14.602,14.602,1,µm,Surface,,,Image 1,,26,
Distance to Image Border XY,13.180,13.180,13.180,0.000,13.180,13.180,13.180,13.180,1,µm,Surface,,,Image 1,,27,
Distance to Image Border XY,14.556,14.556,14.556,0.000,14.556,14.556,14.556,14.556,1,µm,Surface,,,Image 1,,28,
Distance to Image Border XY,14.494,14.494,14.494,0.000,14.494,14.494,14.494,14.494,1,µm,Surface,,,Image 1,,29,
Ellipticity (oblate),0.322,0.322,0.322,0.000,0.322,0.322,0.322,0.322,1,,Surface,,,,,18,
Ellipticity (oblate),0.370,0.370,0.370,0.000,0.370,0.370,0.370,0.370,1,,Surface,,,,,19,
Ellipticity (oblate),0.470,0.470,0.470,0.000,0.470,0.470,0.470,0.470,1,,Surface,,,,,20,
Ellipticity (oblate),0.382,0.382,0.382,0.000,0.382,0.382,0.382,0.382,1,,Surface,,,,,21,
Ellipticity (oblate),0.338,0.338,0.338,0.000,0.338,0.338,0.338,0.338,1,,Surface,,,,,22,
Ellipticity (oblate),0.402,0.402,0.402,0.000,0.402,0.402,0.402,0.402,1,,Surface,,,,,23,
Ellipticity (oblate),0.411,0.411,0.411,0.000,0.411,0.411,0.411,0.411,1,,Surface,,,,,24,
Ellipticity (oblate),0.405,0.405,0.405,0.000,0.405,0.405,0.405,0.405,1,,Surface,,,,,25,
Ellipticity (oblate),0.400,0.400,0.400,0.000,0.400,0.400,0.400,0.400,1,,Surface,,,,,26,
Ellipticity (oblate),0.368,0.368,0.368,0.000,0.368,0.368,0.368,0.368,1,,Surface,,,,,27,
Ellipticity (oblate),0.473,0.473,0.473,0.000,0.473,0.473,0.473,0.473,1,,Surface,,,,,28,
Ellipticity (oblate),0.579,0.579,0.579,0.000,0.579,0.579,0.579,0.579,1,,Surface,,,,,29,
Ellipticity (prolate),0.575,0.575,0.575,0.000,0.575,0.575,0.575,0.575,1,,Surface,,,,,18,
Ellipticity (prolate),0.519,0.519,0.519,0.000,0.519,0.519,0.519,0.519,1,,Surface,,,,,19,
Ellipticity (prolate),0.323,0.323,0.323,0.000,0.323,0.323,0.323,0.323,1,,Surface,,,,,20,
Ellipticity (prolate),0.500,0.500,0.500,0.000,0.500,0.500,0.500,0.500,1,,Surface,,,,,21,
Ellipticity (prolate),0.559,0.559,0.559,0.000,0.559,0.559,0.559,0.559,1,,Surface,,,,,22,
Ellipticity (prolate),0.474,0.474,0.474,0.000,0.474,0.474,0.474,0.474,1,,Surface,,,,,23,
Ellipticity (prolate),0.453,0.453,0.453,0.000,0.453,0.453,0.453,0.453,1,,Surface,,,,,24,
Ellipticity (prolate),0.464,0.464,0.464,0.000,0.464,0.464,0.464,0.464,1,,Surface,,,,,25,
Ellipticity (prolate),0.474,0.474,0.474,0.000,0.474,0.474,0.474,0.474,1,,Surface,,,,,26,
Ellipticity (prolate),0.483,0.483,0.483,0.000,0.483,0.483,0.483,0.483,1,,Surface,,,,,27,
Ellipticity (prolate),0.351,0.351,0.351,0.000,0.351,0.351,0.351,0.351,1,,Surface,,,,,28,
Ellipticity (prolate),0.237,0.237,0.237,0.000,0.237,0.237,0.237,0.237,1,,Surface,,,,,29,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,18,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,19,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,20,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,21,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,24,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,26,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,27,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,28,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,29,
Intensity Max,547.000,547.000,547.000,0.000,547.000,547.000,547.000,547.000,1,,Surface,2,,Image 1,,18,
Intensity Max,152.000,152.000,152.000,0.000,152.000,152.000,152.000,152.000,1,,Surface,1,,Image 1,,18,
Intensity Max,1226.000,1226.000,1226.000,0.000,1226.000,1226.000,1226.000,1226.000,1,,Surface,2,,Image 1,,19,
Intensity Max,168.000,168.000,168.000,0.000,168.000,168.000,168.000,168.000,1,,Surface,1,,Image 1,,19,
Intensity Max,168.000,168.000,168.000,0.000,168.000,168.000,168.000,168.000,1,,Surface,1,,Image 1,,20,
Intensity Max,1704.000,1704.000,1704.000,0.000,1704.000,1704.000,1704.000,1704.000,1,,Surface,2,,Image 1,,20,
Intensity Max,1034.000,1034.000,1034.000,0.000,1034.000,1034.000,1034.000,1034.000,1,,Surface,2,,Image 1,,21,
Intensity Max,163.000,163.000,163.000,0.000,163.000,163.000,163.000,163.000,1,,Surface,1,,Image 1,,21,
Intensity Max,863.000,863.000,863.000,0.000,863.000,863.000,863.000,863.000,1,,Surface,2,,Image 1,,22,
Intensity Max,161.000,161.000,161.000,0.000,161.000,161.000,161.000,161.000,1,,Surface,1,,Image 1,,22,
Intensity Max,1350.000,1350.000,1350.000,0.000,1350.000,1350.000,1350.000,1350.000,1,,Surface,2,,Image 1,,23,
Intensity Max,160.000,160.000,160.000,0.000,160.000,160.000,160.000,160.000,1,,Surface,1,,Image 1,,23,
Intensity Max,1710.000,1710.000,1710.000,0.000,1710.000,1710.000,1710.000,1710.000,1,,Surface,2,,Image 1,,24,
Intensity Max,155.000,155.000,155.000,0.000,155.000,155.000,155.000,155.000,1,,Surface,1,,Image 1,,24,
Intensity Max,1703.000,1703.000,1703.000,0.000,1703.000,1703.000,1703.000,1703.000,1,,Surface,2,,Image 1,,25,
Intensity Max,153.000,153.000,153.000,0.000,153.000,153.000,153.000,153.000,1,,Surface,1,,Image 1,,25,
Intensity Max,2088.000,2088.000,2088.000,0.000,2088.000,2088.000,2088.000,2088.000,1,,Surface,2,,Image 1,,26,
Intensity Max,157.000,157.000,157.000,0.000,157.000,157.000,157.000,157.000,1,,Surface,1,,Image 1,,26,
Intensity Max,1746.000,1746.000,1746.000,0.000,1746.000,1746.000,1746.000,1746.000,1,,Surface,2,,Image 1,,27,
Intensity Max,163.000,163.000,163.000,0.000,163.000,163.000,163.000,163.000,1,,Surface,1,,Image 1,,27,
Intensity Max,1641.000,1641.000,1641.000,0.000,1641.000,1641.000,1641.000,1641.000,1,,Surface,2,,Image 1,,28,
Intensity Max,149.000,149.000,149.000,0.000,149.000,149.000,149.000,149.000,1,,Surface,1,,Image 1,,28,
Intensity Max,572.000,572.000,572.000,0.000,572.000,572.000,572.000,572.000,1,,Surface,2,,Image 1,,29,
Intensity Max,154.000,154.000,154.000,0.000,154.000,154.000,154.000,154.000,1,,Surface,1,,Image 1,,29,
Intensity Mean,126.137,126.137,126.137,0.000,126.137,126.137,126.137,126.137,1,,Surface,2,,Image 1,,18,
Intensity Mean,103.184,103.184,103.184,0.000,103.184,103.184,103.184,103.184,1,,Surface,1,,Image 1,,18,
Intensity Mean,142.774,142.774,142.774,0.000,142.774,142.774,142.774,142.774,1,,Surface,2,,Image 1,,19,
Intensity Mean,103.572,103.572,103.572,0.000,103.572,103.572,103.572,103.572,1,,Surface,1,,Image 1,,19,
Intensity Mean,103.068,103.068,103.068,0.000,103.068,103.068,103.068,103.068,1,,Surface,1,,Image 1,,20,
Intensity Mean,157.063,157.063,157.063,0.000,157.063,157.063,157.063,157.063,1,,Surface,2,,Image 1,,20,
Intensity Mean,146.453,146.453,146.453,0.000,146.453,146.453,146.453,146.453,1,,Surface,2,,Image 1,,21,
Intensity Mean,102.990,102.990,102.990,0.000,102.990,102.990,102.990,102.990,1,,Surface,1,,Image 1,,21,
Intensity Mean,143.435,143.435,143.435,0.000,143.435,143.435,143.435,143.435,1,,Surface,2,,Image 1,,22,
Intensity Mean,102.861,102.861,102.861,0.000,102.861,102.861,102.861,102.861,1,,Surface,1,,Image 1,,22,
Intensity Mean,144.736,144.736,144.736,0.000,144.736,144.736,144.736,144.736,1,,Surface,2,,Image 1,,23,
Intensity Mean,102.711,102.711,102.711,0.000,102.711,102.711,102.711,102.711,1,,Surface,1,,Image 1,,23,
Intensity Mean,144.422,144.422,144.422,0.000,144.422,144.422,144.422,144.422,1,,Surface,2,,Image 1,,24,
Intensity Mean,102.642,102.642,102.642,0.000,102.642,102.642,102.642,102.642,1,,Surface,1,,Image 1,,24,
Intensity Mean,146.607,146.607,146.607,0.000,146.607,146.607,146.607,146.607,1,,Surface,2,,Image 1,,25,
Intensity Mean,102.707,102.707,102.707,0.000,102.707,102.707,102.707,102.707,1,,Surface,1,,Image 1,,25,
Intensity Mean,146.545,146.545,146.545,0.000,146.545,146.545,146.545,146.545,1,,Surface,2,,Image 1,,26,
Intensity Mean,102.469,102.469,102.469,0.000,102.469,102.469,102.469,102.469,1,,Surface,1,,Image 1,,26,
Intensity Mean,151.154,151.154,151.154,0.000,151.154,151.154,151.154,151.154,1,,Surface,2,,Image 1,,27,
Intensity Mean,102.936,102.936,102.936,0.000,102.936,102.936,102.936,102.936,1,,Surface,1,,Image 1,,27,
Intensity Mean,131.513,131.513,131.513,0.000,131.513,131.513,131.513,131.513,1,,Surface,2,,Image 1,,28,
Intensity Mean,103.308,103.308,103.308,0.000,103.308,103.308,103.308,103.308,1,,Surface,1,,Image 1,,28,
Intensity Mean,123.023,123.023,123.023,0.000,123.023,123.023,123.023,123.023,1,,Surface,2,,Image 1,,29,
Intensity Mean,103.466,103.466,103.466,0.000,103.466,103.466,103.466,103.466,1,,Surface,1,,Image 1,,29,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,18,
Intensity Median,120.125,120.125,120.125,0.000,120.125,120.125,120.125,120.125,1,,Surface,2,,Image 1,,18,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,19,
Intensity Median,136.500,136.500,136.500,0.000,136.500,136.500,136.500,136.500,1,,Surface,2,,Image 1,,19,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,20,
Intensity Median,148.500,148.500,148.500,0.000,148.500,148.500,148.500,148.500,1,,Surface,2,,Image 1,,20,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,21,
Intensity Median,139.250,139.250,139.250,0.000,139.250,139.250,139.250,139.250,1,,Surface,2,,Image 1,,21,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,22,
Intensity Median,134.250,134.250,134.250,0.000,134.250,134.250,134.250,134.250,1,,Surface,2,,Image 1,,22,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,23,
Intensity Median,130.500,130.500,130.500,0.000,130.500,130.500,130.500,130.500,1,,Surface,2,,Image 1,,23,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,24,
Intensity Median,125.500,125.500,125.500,0.000,125.500,125.500,125.500,125.500,1,,Surface,2,,Image 1,,24,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,25,
Intensity Median,126.500,126.500,126.500,0.000,126.500,126.500,126.500,126.500,1,,Surface,2,,Image 1,,25,
Intensity Median,101.031,101.031,101.031,0.000,101.031,101.031,101.031,101.031,1,,Surface,1,,Image 1,,26,
Intensity Median,121.000,121.000,121.000,0.000,121.000,121.000,121.000,121.000,1,,Surface,2,,Image 1,,26,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,27,
Intensity Median,125.500,125.500,125.500,0.000,125.500,125.500,125.500,125.500,1,,Surface,2,,Image 1,,27,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,28,
Intensity Median,120.500,120.500,120.500,0.000,120.500,120.500,120.500,120.500,1,,Surface,2,,Image 1,,28,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,Image 1,,29,
Intensity Median,115.250,115.250,115.250,0.000,115.250,115.250,115.250,115.250,1,,Surface,2,,Image 1,,29,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,Image 1,,18,
Intensity Min,69.000,69.000,69.000,0.000,69.000,69.000,69.000,69.000,1,,Surface,2,,Image 1,,18,
Intensity Min,79.000,79.000,79.000,0.000,79.000,79.000,79.000,79.000,1,,Surface,1,,Image 1,,19,
Intensity Min,46.000,46.000,46.000,0.000,46.000,46.000,46.000,46.000,1,,Surface,2,,Image 1,,19,
Intensity Min,79.000,79.000,79.000,0.000,79.000,79.000,79.000,79.000,1,,Surface,1,,Image 1,,20,
Intensity Min,34.000,34.000,34.000,0.000,34.000,34.000,34.000,34.000,1,,Surface,2,,Image 1,,20,
Intensity Min,69.000,69.000,69.000,0.000,69.000,69.000,69.000,69.000,1,,Surface,1,,Image 1,,21,
Intensity Min,48.000,48.000,48.000,0.000,48.000,48.000,48.000,48.000,1,,Surface,2,,Image 1,,21,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,1,,Image 1,,22,
Intensity Min,49.000,49.000,49.000,0.000,49.000,49.000,49.000,49.000,1,,Surface,2,,Image 1,,22,
Intensity Min,71.000,71.000,71.000,0.000,71.000,71.000,71.000,71.000,1,,Surface,1,,Image 1,,23,
Intensity Min,38.000,38.000,38.000,0.000,38.000,38.000,38.000,38.000,1,,Surface,2,,Image 1,,23,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,Image 1,,24,
Intensity Min,25.000,25.000,25.000,0.000,25.000,25.000,25.000,25.000,1,,Surface,2,,Image 1,,24,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,Image 1,,25,
Intensity Min,30.000,30.000,30.000,0.000,30.000,30.000,30.000,30.000,1,,Surface,2,,Image 1,,25,
Intensity Min,81.000,81.000,81.000,0.000,81.000,81.000,81.000,81.000,1,,Surface,1,,Image 1,,26,
Intensity Min,7.000,7.000,7.000,0.000,7.000,7.000,7.000,7.000,1,,Surface,2,,Image 1,,26,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,Image 1,,27,
Intensity Min,24.000,24.000,24.000,0.000,24.000,24.000,24.000,24.000,1,,Surface,2,,Image 1,,27,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,Image 1,,28,
Intensity Min,34.000,34.000,34.000,0.000,34.000,34.000,34.000,34.000,1,,Surface,2,,Image 1,,28,
Intensity Min,75.000,75.000,75.000,0.000,75.000,75.000,75.000,75.000,1,,Surface,1,,Image 1,,29,
Intensity Min,60.000,60.000,60.000,0.000,60.000,60.000,60.000,60.000,1,,Surface,2,,Image 1,,29,
Intensity StdDev,7.930,7.930,7.930,0.000,7.930,7.930,7.930,7.930,1,,Surface,1,,Image 1,,18,
Intensity StdDev,30.331,30.331,30.331,0.000,30.331,30.331,30.331,30.331,1,,Surface,2,,Image 1,,18,
