
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,20,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,21,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,24,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,25,
Intensity Max,200.000,200.000,200.000,0.000,200.000,200.000,200.000,200.000,1,,Surface,2,,,Image 1,,18,
Intensity Max,165.000,165.000,165.000,0.000,165.000,165.000,165.000,165.000,1,,Surface,1,,,Image 1,,18,
Intensity Max,275.000,275.000,275.000,0.000,275.000,275.000,275.000,275.000,1,,Surface,2,,,Image 1,,19,
Intensity Max,153.000,153.000,153.000,0.000,153.000,153.000,153.000,153.000,1,,Surface,1,,,Image 1,,19,
Intensity Max,291.000,291.000,291.000,0.000,291.000,291.000,291.000,291.000,1,,Surface,2,,,Image 1,,20,
Intensity Max,159.000,159.000,159.000,0.000,159.000,159.000,159.000,159.000,1,,Surface,1,,,Image 1,,20,
Intensity Max,334.000,334.000,334.000,0.000,334.000,334.000,334.000,334.000,1,,Surface,2,,,Image 1,,21,
Intensity Max,176.000,176.000,176.000,0.000,176.000,176.000,176.000,176.000,1,,Surface,1,,,Image 1,,21,
Intensity Max,345.000,345.000,345.000,0.000,345.000,345.000,345.000,345.000,1,,Surface,2,,,Image 1,,22,
Intensity Max,167.000,167.000,167.000,0.000,167.000,167.000,167.000,167.000,1,,Surface,1,,,Image 1,,22,
Intensity Max,350.000,350.000,350.000,0.000,350.000,350.000,350.000,350.000,1,,Surface,2,,,Image 1,,23,
Intensity Max,176.000,176.000,176.000,0.000,176.000,176.000,176.000,176.000,1,,Surface,1,,,Image 1,,23,
Intensity Max,789.000,789.000,789.000,0.000,789.000,789.000,789.000,789.000,1,,Surface,2,,,Image 1,,24,
Intensity Max,226.000,226.000,226.000,0.000,226.000,226.000,226.000,226.000,1,,Surface,1,,,Image 1,,24,
Intensity Max,379.000,379.000,379.000,0.000,379.000,379.000,379.000,379.000,1,,Surface,2,,,Image 1,,25,
Intensity Max,191.000,191.000,191.000,0.000,191.000,191.000,191.000,191.000,1,,Surface,1,,,Image 1,,25,
Intensity Mean,122.598,122.598,122.598,0.000,122.598,122.598,122.598,122.598,1,,Surface,2,,,Image 1,,18,
Intensity Mean,104.660,104.660,104.660,0.000,104.660,104.660,104.660,104.660,1,,Surface,1,,,Image 1,,18,
Intensity Mean,125.428,125.428,125.428,0.000,125.428,125.428,125.428,125.428,1,,Surface,2,,,Image 1,,19,
Intensity Mean,103.335,103.335,103.335,0.000,103.335,103.335,103.335,103.335,1,,Surface,1,,,Image 1,,19,
Intensity Mean,129.686,129.686,129.686,0.000,129.686,129.686,129.686,129.686,1,,Surface,2,,,Image 1,,20,
Intensity Mean,103.483,103.483,103.483,0.000,103.483,103.483,103.483,103.483,1,,Surface,1,,,Image 1,,20,
Intensity Mean,136.004,136.004,136.004,0.000,136.004,136.004,136.004,136.004,1,,Surface,2,,,Image 1,,21,
Intensity Mean,103.238,103.238,103.238,0.000,103.238,103.238,103.238,103.238,1,,Surface,1,,,Image 1,,21,
Intensity Mean,127.578,127.578,127.578,0.000,127.578,127.578,127.578,127.578,1,,Surface,2,,,Image 1,,22,
Intensity Mean,103.693,103.693,103.693,0.000,103.693,103.693,103.693,103.693,1,,Surface,1,,,Image 1,,22,
Intensity Mean,129.751,129.751,129.751,0.000,129.751,129.751,129.751,129.751,1,,Surface,2,,,Image 1,,23,
Intensity Mean,103.418,103.418,103.418,0.000,103.418,103.418,103.418,103.418,1,,Surface,1,,,Image 1,,23,
Intensity Mean,127.836,127.836,127.836,0.000,127.836,127.836,127.836,127.836,1,,Surface,2,,,Image 1,,24,
Intensity Mean,104.411,104.411,104.411,0.000,104.411,104.411,104.411,104.411,1,,Surface,1,,,Image 1,,24,
Intensity Mean,124.640,124.640,124.640,0.000,124.640,124.640,124.640,124.640,1,,Surface,2,,,Image 1,,25,
Intensity Mean,103.718,103.718,103.718,0.000,103.718,103.718,103.718,103.718,1,,Surface,1,,,Image 1,,25,
Intensity Median,103.031,103.031,103.031,0.000,103.031,103.031,103.031,103.031,1,,Surface,1,,,Image 1,,18,
Intensity Median,120.031,120.031,120.031,0.000,120.031,120.031,120.031,120.031,1,,Surface,2,,,Image 1,,18,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,,Image 1,,19,
Intensity Median,122.062,122.062,122.062,0.000,122.062,122.062,122.062,122.062,1,,Surface,2,,,Image 1,,19,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,,Image 1,,20,
Intensity Median,127.062,127.062,127.062,0.000,127.062,127.062,127.062,127.062,1,,Surface,2,,,Image 1,,20,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,,Image 1,,21,
Intensity Median,134.125,134.125,134.125,0.000,134.125,134.125,134.125,134.125,1,,Surface,2,,,Image 1,,21,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,,Image 1,,22,
Intensity Median,124.125,124.125,124.125,0.000,124.125,124.125,124.125,124.125,1,,Surface,2,,,Image 1,,22,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,,Image 1,,23,
Intensity Median,126.125,126.125,126.125,0.000,126.125,126.125,126.125,126.125,1,,Surface,2,,,Image 1,,23,
Intensity Median,102.062,102.062,102.062,0.000,102.062,102.062,102.062,102.062,1,,Surface,1,,,Image 1,,24,
Intensity Median,124.250,124.250,124.250,0.000,124.250,124.250,124.250,124.250,1,,Surface,2,,,Image 1,,24,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,,Image 1,,25,
Intensity Median,121.125,121.125,121.125,0.000,121.125,121.125,121.125,121.125,1,,Surface,2,,,Image 1,,25,
Intensity Min,83.000,83.000,83.000,0.000,83.000,83.000,83.000,83.000,1,,Surface,1,,,Image 1,,18,
Intensity Min,83.000,83.000,83.000,0.000,83.000,83.000,83.000,83.000,1,,Surface,2,,,Image 1,,18,
Intensity Min,83.000,83.000,83.000,0.000,83.000,83.000,83.000,83.000,1,,Surface,1,,,Image 1,,19,
Intensity Min,79.000,79.000,79.000,0.000,79.000,79.000,79.000,79.000,1,,Surface,2,,,Image 1,,19,
Intensity Min,81.000,81.000,81.000,0.000,81.000,81.000,81.000,81.000,1,,Surface,1,,,Image 1,,20,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,2,,,Image 1,,20,
Intensity Min,81.000,81.000,81.000,0.000,81.000,81.000,81.000,81.000,1,,Surface,1,,,Image 1,,21,
Intensity Min,70.000,70.000,70.000,0.000,70.000,70.000,70.000,70.000,1,,Surface,2,,,Image 1,,21,
Intensity Min,78.000,78.000,78.000,0.000,78.000,78.000,78.000,78.000,1,,Surface,1,,,Image 1,,22,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,2,,,Image 1,,22,
Intensity Min,78.000,78.000,78.000,0.000,78.000,78.000,78.000,78.000,1,,Surface,1,,,Image 1,,23,
Intensity Min,71.000,71.000,71.000,0.000,71.000,71.000,71.000,71.000,1,,Surface,2,,,Image 1,,23,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,,Image 1,,24,
Intensity Min,70.000,70.000,70.000,0.000,70.000,70.000,70.000,70.000,1,,Surface,2,,,Image 1,,24,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,,Image 1,,25,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,2,,,Image 1,,25,
Intensity StdDev,9.368,9.368,9.368,0.000,9.368,9.368,9.368,9.368,1,,Surface,1,,,Image 1,,18,
Intensity StdDev,17.504,17.504,17.504,0.000,17.504,17.504,17.504,17.504,1,,Surface,2,,,Image 1,,18,
Intensity StdDev,8.164,8.164,8.164,0.000,8.164,8.164,8.164,8.164,1,,Surface,1,,,Image 1,,19,
Intensity StdDev,20.690,20.690,20.690,0.000,20.690,20.690,20.690,20.690,1,,Surface,2,,,Image 1,,19,
Intensity StdDev,8.385,8.385,8.385,0.000,8.385,8.385,8.385,8.385,1,,Surface,1,,,Image 1,,20,
Intensity StdDev,23.498,23.498,23.498,0.000,23.498,23.498,23.498,23.498,1,,Surface,2,,,Image 1,,20,
Intensity StdDev,8.448,8.448,8.448,0.000,8.448,8.448,8.448,8.448,1,,Surface,1,,,Image 1,,21,
Intensity StdDev,28.670,28.670,28.670,0.000,28.670,28.670,28.670,28.670,1,,Surface,2,,,Image 1,,21,
Intensity StdDev,8.982,8.982,8.982,0.000,8.982,8.982,8.982,8.982,1,,Surface,1,,,Image 1,,22,
Intensity StdDev,22.315,22.315,22.315,0.000,22.315,22.315,22.315,22.315,1,,Surface,2,,,Image 1,,22,
Intensity StdDev,8.813,8.813,8.813,0.000,8.813,8.813,8.813,8.813,1,,Surface,1,,,Image 1,,23,
Intensity StdDev,24.282,24.282,24.282,0.000,24.282,24.282,24.282,24.282,1,,Surface,2,,,Image 1,,23,
Intensity StdDev,10.495,10.495,10.495,0.000,10.495,10.495,10.495,10.495,1,,Surface,1,,,Image 1,,24,
Intensity StdDev,27.750,27.750,27.750,0.000,27.750,27.750,27.750,27.750,1,,Surface,2,,,Image 1,,24,
Intensity StdDev,10.561,10.561,10.561,0.000,10.561,10.561,10.561,10.561,1,,Surface,1,,,Image 1,,25,
Intensity StdDev,22.331,22.331,22.331,0.000,22.331,22.331,22.331,22.331,1,,Surface,2,,,Image 1,,25,
Intensity Sum,187132.000,187132.000,187132.000,0.000,187132.000,187132.000,187132.000,187132.000,1,,Surface,1,,,Image 1,,18,
Intensity Sum,219205.000,219205.000,219205.000,0.000,219205.000,219205.000,219205.000,219205.000,1,,Surface,2,,,Image 1,,18,
Intensity Sum,760957.000,760957.000,760957.000,0.000,760957.000,760957.000,760957.000,760957.000,1,,Surface,1,,,Image 1,,19,
Intensity Sum,923649.000,923649.000,923649.000,0.000,923649.000,923649.000,923649.000,923649.000,1,,Surface,2,,,Image 1,,19,
Intensity Sum,1186325.000,1186325.000,1186325.000,0.000,1186325.000,1186325.000,1186325.000,1186325.000,1,,Surface,1,,,Image 1,,20,
Intensity Sum,1486723.000,1486723.000,1486723.000,0.000,1486723.000,1486723.000,1486723.000,1486723.000,1,,Surface,2,,,Image 1,,20,
Intensity Sum,1769905.000,1769905.000,1769905.000,0.000,1769905.000,1769905.000,1769905.000,1769905.000,1,,Surface,1,,,Image 1,,21,
Intensity Sum,2331660.000,2331660.000,2331660.000,0.000,2331660.000,2331660.000,2331660.000,2331660.000,1,,Surface,2,,,Image 1,,21,
Intensity Sum,1574065.000,1574065.000,1574065.000,0.000,1574065.000,1574065.000,1574065.000,1574065.000,1,,Surface,1,,,Image 1,,22,
Intensity Sum,1936631.000,1936631.000,1936631.000,0.000,1936631.000,1936631.000,1936631.000,1936631.000,1,,Surface,2,,,Image 1,,22,
Intensity Sum,1993894.000,1993894.000,1993894.000,0.000,1993894.000,1993894.000,1993894.000,1993894.000,1,,Surface,1,,,Image 1,,23,
Intensity Sum,2501599.000,2501599.000,2501599.000,0.000,2501599.000,2501599.000,2501599.000,2501599.000,1,,Surface,2,,,Image 1,,23,
Intensity Sum,1754946.000,1754946.000,1754946.000,0.000,1754946.000,1754946.000,1754946.000,1754946.000,1,,Surface,1,,,Image 1,,24,
Intensity Sum,2148673.000,2148673.000,2148673.000,0.000,2148673.000,2148673.000,2148673.000,2148673.000,1,,Surface,2,,,Image 1,,24,
Intensity Sum,1660740.000,1660740.000,1660740.000,0.000,1660740.000,1660740.000,1660740.000,1660740.000,1,,Surface,1,,,Image 1,,25,
Intensity Sum,1995733.000,1995733.000,1995733.000,0.000,1995733.000,1995733.000,1995733.000,1995733.000,1,,Surface,2,,,Image 1,,25,
Intensity Sum of Square,19742130.000,19742130.000,19742130.000,0.000,19742130.000,19742130.000,19742130.000,19742130.000,1,,Surface,1,,,Image 1,,18,
Intensity Sum of Square,27421868.000,27421868.000,27421868.000,0.000,27421868.000,27421868.000,27421868.000,27421868.000,1,,Surface,2,,,Image 1,,18,
Intensity Sum of Square,79124144.000,79124144.000,79124144.000,0.000,79124144.000,79124144.000,79124144.000,79124144.000,1,,Surface,1,,,Image 1,,19,
Intensity Sum of Square,119003472.000,119003472.000,119003472.000,0.000,119003472.000,119003472.000,119003472.000,119003472.000,1,,Surface,2,,,Image 1,,19,
Intensity Sum of Square,123569984.000,123569984.000,123569984.000,0.000,123569984.000,123569984.000,123569984.000,123569984.000,1,,Surface,1,,,Image 1,,20,
Intensity Sum of Square,199137536.000,199137536.000,199137536.000,0.000,199137536.000,199137536.000,199137536.000,199137536.000,1,,Surface,2,,,Image 1,,20,
Intensity Sum of Square,183944384.000,183944384.000,183944384.000,0.000,183944384.000,183944384.000,183944384.000,183944384.000,1,,Surface,1,,,Image 1,,21,
Intensity Sum of Square,331207776.000,331207776.000,331207776.000,0.000,331207776.000,331207776.000,331207776.000,331207776.000,1,,Surface,2,,,Image 1,,21,
Intensity Sum of Square,164444816.000,164444816.000,164444816.000,0.000,164444816.000,164444816.000,164444816.000,164444816.000,1,,Surface,1,,,Image 1,,22,
Intensity Sum of Square,254629840.000,254629840.000,254629840.000,0.000,254629840.000,254629840.000,254629840.000,254629840.000,1,,Surface,2,,,Image 1,,22,
Intensity Sum of Square,207701504.000,207701504.000,207701504.000,0.000,207701504.000,207701504.000,207701504.000,207701504.000,1,,Surface,1,,,Image 1,,23,
Intensity Sum of Square,335952448.000,335952448.000,335952448.000,0.000,335952448.000,335952448.000,335952448.000,335952448.000,1,,Surface,2,,,Image 1,,23,
Intensity Sum of Square,185087584.000,185087584.000,185087584.000,0.000,185087584.000,185087584.000,185087584.000,185087584.000,1,,Surface,1,,,Image 1,,24,
Intensity Sum of Square,287621344.000,287621344.000,287621344.000,0.000,287621344.000,287621344.000,287621344.000,287621344.000,1,,Surface,2,,,Image 1,,24,
Intensity Sum of Square,174035280.000,174035280.000,174035280.000,0.000,174035280.000,174035280.000,174035280.000,174035280.000,1,,Surface,1,,,Image 1,,25,
Intensity Sum of Square,256732464.000,256732464.000,256732464.000,0.000,256732464.000,256732464.000,256732464.000,256732464.000,1,,Surface,2,,,Image 1,,25,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,18,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,19,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,20,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,21,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,22,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,23,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,24,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,25,
Overlapped Volume Ratio to Surfaces,0.994,0.994,0.994,0.000,0.994,0.994,0.994,0.994,1,,Surface,,,,,Surfaces 1,18,
Overlapped Volume Ratio to Surfaces,0.997,0.997,0.997,0.000,0.997,0.997,0.997,0.997,1,,Surface,,,,,Surfaces 2,18,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABp,18,
